freq_Hz,h_c
7.61975435e-02,4.97528470e-21
7.66376574e-02,5.01573116e-21
7.70803134e-02,5.05653491e-21
7.75255261e-02,5.09769906e-21
7.79733104e-02,5.13922672e-21
7.84236811e-02,5.18112107e-21
7.88766531e-02,5.22338527e-21
7.93322414e-02,5.26602253e-21
7.97904612e-02,5.30903610e-21
8.02513277e-02,5.35242923e-21
8.07148561e-02,5.39620522e-21
8.11810618e-02,5.44036739e-21
8.16499603e-02,5.48491908e-21
8.21215672e-02,5.52986368e-21
8.25958980e-02,5.57520460e-21
8.30729685e-02,5.62094526e-21
8.35527946e-02,5.66708913e-21
8.40353922e-02,5.71363972e-21
8.45207772e-02,5.76060054e-21
8.50089657e-02,5.80797515e-21
8.54999741e-02,5.85576715e-21
8.59938184e-02,5.90398014e-21
8.64905152e-02,5.95261779e-21
8.69900809e-02,6.00168376e-21
8.74925321e-02,6.05118177e-21
8.79978854e-02,6.10111557e-21
8.85061576e-02,6.15148893e-21
8.90173656e-02,6.20230567e-21
8.95315262e-02,6.25356962e-21
9.00486567e-02,6.30528466e-21
9.05687741e-02,6.35745471e-21
9.10918956e-02,6.41008370e-21
9.16180387e-02,6.46317560e-21
9.21472208e-02,6.51673445e-21
9.26794594e-02,6.57076426e-21
9.32147722e-02,6.62526914e-21
9.37531769e-02,6.68025320e-21
9.42946914e-02,6.73572058e-21
9.48393337e-02,6.79167547e-21
9.53871219e-02,6.84812211e-21
9.59380740e-02,6.90506475e-21
9.64922084e-02,6.96250768e-21
9.70495435e-02,7.02045524e-21
9.76100977e-02,7.07891181e-21
9.81738896e-02,7.13788179e-21
9.87409380e-02,7.19736963e-21
9.93112617e-02,7.25737982e-21
9.98848795e-02,7.31791688e-21
1.00461810e-01,7.37898538e-21
1.01042074e-01,7.44058992e-21
1.01625689e-01,7.50273515e-21
1.02212675e-01,7.56542574e-21
1.02803051e-01,7.62866643e-21
1.03396837e-01,7.69246197e-21
1.03994053e-01,7.75681718e-21
1.04594718e-01,7.82173691e-21
1.05198853e-01,7.88722603e-21
1.05806477e-01,7.95328949e-21
1.06417611e-01,8.01993226e-21
1.07032275e-01,8.08715936e-21
1.07650489e-01,8.15497585e-21
1.08272274e-01,8.22338683e-21
1.08897650e-01,8.29239746e-21
1.09526639e-01,8.36201293e-21
1.10159260e-01,8.43223847e-21
1.10795536e-01,8.50307938e-21
1.11435486e-01,8.57454099e-21
1.12079133e-01,8.64662866e-21
1.12726497e-01,8.71934782e-21
1.13377601e-01,8.79270395e-21
1.14032465e-01,8.86670256e-21
1.14691112e-01,8.94134921e-21
1.15353564e-01,9.01664952e-21
1.16019841e-01,9.09260916e-21
1.16689967e-01,9.16923382e-21
1.17363963e-01,9.24652928e-21
1.18041853e-01,9.32450134e-21
1.18723658e-01,9.40315586e-21
1.19409401e-01,9.48249876e-21
1.20099105e-01,9.56253600e-21
1.20792792e-01,9.64327359e-21
1.21490486e-01,9.72471760e-21
1.22192211e-01,9.80687415e-21
1.22897988e-01,9.88974941e-21
1.23607842e-01,9.97334960e-21
1.24321795e-01,1.00576810e-20
1.25039873e-01,1.01427500e-20
1.25762098e-01,1.02285629e-20
1.26488495e-01,1.03151262e-20
1.27219087e-01,1.04024463e-20
1.27953900e-01,1.04905299e-20
1.28692956e-01,1.05793836e-20
1.29436282e-01,1.06690140e-20
1.30183900e-01,1.07594278e-20
1.30935837e-01,1.08506319e-20
1.31692117e-01,1.09426331e-20
1.32452766e-01,1.10354382e-20
1.33217807e-01,1.11290543e-20
1.33987268e-01,1.12234884e-20
1.34761173e-01,1.13187476e-20
1.35539548e-01,1.14148390e-20
1.36322419e-01,1.15117698e-20
1.37109812e-01,1.16095473e-20
1.37901752e-01,1.17081788e-20
1.38698267e-01,1.18076717e-20
1.39499383e-01,1.19080336e-20
1.40305126e-01,1.20092719e-20
1.41115522e-01,1.21113942e-20
1.41930600e-01,1.22144081e-20
1.42750385e-01,1.23183215e-20
1.43574906e-01,1.24231420e-20
1.44404188e-01,1.25288776e-20
1.45238261e-01,1.26355362e-20
1.46077151e-01,1.27431258e-20
1.46920887e-01,1.28516544e-20
1.47769496e-01,1.29611301e-20
1.48623007e-01,1.30715613e-20
1.49481447e-01,1.31829561e-20
1.50344846e-01,1.32953230e-20
1.51213232e-01,1.34086702e-20
1.52086633e-01,1.35230064e-20
1.52965079e-01,1.36383401e-20
1.53848599e-01,1.37546800e-20
1.54737223e-01,1.38720346e-20
1.55630979e-01,1.39904130e-20
1.56529897e-01,1.41098239e-20
1.57434007e-01,1.42302762e-20
1.58343339e-01,1.43517790e-20
1.59257924e-01,1.44743415e-20
1.60177791e-01,1.45979727e-20
1.61102972e-01,1.47226819e-20
1.62033496e-01,1.48484785e-20
1.62969395e-01,1.49753720e-20
1.63910699e-01,1.51033717e-20
1.64857441e-01,1.52324873e-20
1.65809651e-01,1.53627285e-20
1.66767361e-01,1.54941051e-20
1.67730602e-01,1.56266267e-20
1.68699407e-01,1.57603035e-20
1.69673808e-01,1.58951454e-20
1.70653837e-01,1.60311624e-20
1.71639527e-01,1.61683648e-20
1.72630910e-01,1.63067629e-20
1.73628019e-01,1.64463669e-20
1.74630887e-01,1.65871875e-20
1.75639548e-01,1.67292350e-20
1.76654035e-01,1.68725202e-20
1.77674382e-01,1.70170537e-20
1.78700622e-01,1.71628464e-20
1.79732789e-01,1.73099093e-20
1.80770918e-01,1.74582532e-20
1.81815044e-01,1.76078893e-20
1.82865200e-01,1.77588288e-20
1.83921422e-01,1.79110831e-20
1.84983745e-01,1.80646634e-20
1.86052203e-01,1.82195813e-20
1.87126833e-01,1.83758485e-20
1.88207670e-01,1.85334765e-20
1.89294750e-01,1.86924771e-20
1.90388109e-01,1.88528624e-20
1.91487783e-01,1.90146442e-20
1.92593808e-01,1.91778347e-20
1.93706222e-01,1.93424461e-20
1.94825062e-01,1.95084907e-20
1.95950363e-01,1.96759809e-20
1.97082165e-01,1.98449293e-20
1.98220503e-01,2.00153485e-20
1.99365417e-01,2.01872513e-20
2.00516943e-01,2.03606504e-20
2.01675121e-01,2.05355590e-20
2.02839988e-01,2.07119900e-20
2.04011584e-01,2.08899566e-20
2.05189946e-01,2.10694723e-20
2.06375115e-01,2.12505503e-20
2.07567129e-01,2.14332043e-20
2.08766029e-01,2.16174479e-20
2.09971853e-01,2.18032949e-20
2.11184642e-01,2.19907592e-20
2.12404436e-01,2.21798548e-20
2.13631275e-01,2.23705958e-20
2.14865201e-01,2.25629966e-20
2.16106253e-01,2.27570714e-20
2.17354474e-01,2.29528349e-20
2.18609905e-01,2.31503017e-20
2.19872587e-01,2.33494864e-20
2.21142562e-01,2.35504041e-20
2.22419872e-01,2.37530697e-20
2.23704560e-01,2.39574984e-20
2.24996669e-01,2.41637055e-20
2.26296240e-01,2.43717064e-20
2.27603318e-01,2.45815167e-20
2.28917946e-01,2.47931520e-20
2.30240166e-01,2.50066281e-20
2.31570024e-01,2.52219611e-20
2.32907563e-01,2.54391670e-20
2.34252828e-01,2.56582620e-20
2.35605863e-01,2.58792626e-20
2.36966713e-01,2.61021853e-20
2.38335423e-01,2.63270467e-20
2.39712038e-01,2.65538636e-20
2.41096605e-01,2.67826530e-20
2.42489170e-01,2.70134320e-20
2.43889777e-01,2.72462178e-20
2.45298475e-01,2.74810279e-20
2.46715309e-01,2.77178798e-20
2.48140326e-01,2.79567912e-20
2.49573575e-01,2.81977799e-20
2.51015101e-01,2.84408640e-20
2.52464954e-01,2.86860617e-20
2.53923182e-01,2.89333912e-20
2.55389832e-01,2.91828710e-20
2.56864953e-01,2.94345199e-20
2.58348594e-01,2.96883566e-20
2.59840805e-01,2.99444000e-20
2.61341635e-01,3.02026694e-20
2.62851134e-01,3.04631839e-20
2.64369351e-01,3.07259632e-20
2.65896338e-01,3.09910267e-20
2.67432144e-01,3.12583944e-20
2.68976822e-01,3.15280862e-20
2.70530421e-01,3.18001223e-20
2.72092994e-01,3.20745229e-20
2.73664592e-01,3.23513087e-20
2.75245267e-01,3.26305002e-20
2.76835073e-01,3.29121184e-20
2.78434061e-01,3.31961842e-20
2.80042284e-01,3.34827190e-20
2.81659797e-01,3.37717440e-20
2.83286653e-01,3.40632810e-20
2.84922905e-01,3.43573517e-20
2.86568608e-01,3.46539781e-20
2.88223817e-01,3.49531823e-20
2.89888586e-01,3.52549866e-20
2.91562970e-01,3.55594138e-20
2.93247026e-01,3.58664864e-20
2.94940809e-01,3.61762274e-20
2.96644375e-01,3.64886600e-20
2.98357781e-01,3.68038075e-20
3.00081084e-01,3.71216935e-20
3.01814340e-01,3.74423416e-20
3.03557607e-01,3.77657760e-20
3.05310943e-01,3.80920206e-20
3.07074407e-01,3.84210999e-20
3.08848056e-01,3.87530386e-20
3.10631950e-01,3.90878612e-20
3.12426148e-01,3.94255930e-20
3.14230708e-01,3.97662591e-20
3.16045692e-01,4.01098850e-20
3.17871159e-01,4.04564963e-20
3.19707170e-01,4.08061189e-20
3.21553786e-01,4.11587790e-20
3.23411067e-01,4.15145028e-20
3.25279076e-01,4.18733171e-20
3.27157875e-01,4.22352484e-20
3.29047526e-01,4.26003240e-20
3.30948091e-01,4.29685711e-20
3.32859633e-01,4.33400171e-20
3.34782217e-01,4.37146898e-20
3.36715906e-01,4.40926173e-20
3.38660763e-01,4.44738277e-20
3.40616854e-01,4.48583495e-20
3.42584243e-01,4.52462114e-20
3.44562995e-01,4.56374424e-20
3.46553177e-01,4.60320717e-20
3.48554854e-01,4.64301289e-20
3.50568093e-01,4.68316435e-20
3.52592960e-01,4.72366457e-20
3.54629523e-01,4.76451656e-20
3.56677848e-01,4.80572338e-20
3.58738005e-01,4.84728811e-20
3.60810061e-01,4.88921384e-20
3.62894085e-01,4.93150372e-20
3.64990147e-01,4.97416089e-20
3.67098315e-01,5.01718855e-20
3.69218660e-01,5.06058991e-20
3.71351252e-01,5.10436821e-20
3.73496162e-01,5.14852671e-20
3.75653460e-01,5.19306873e-20
3.77823219e-01,5.23799757e-20
3.80005511e-01,5.28331661e-20
3.82200407e-01,5.32902921e-20
3.84407981e-01,5.37513881e-20
3.86628306e-01,5.42164883e-20
3.88861456e-01,5.46856276e-20
3.91107503e-01,5.51588410e-20
3.93366525e-01,5.56361638e-20
3.95638594e-01,5.61176316e-20
3.97923786e-01,5.66032804e-20
4.00222178e-01,5.70931465e-20
4.02533845e-01,5.75872665e-20
4.04858864e-01,5.80856772e-20
4.07197312e-01,5.85884159e-20
4.09549267e-01,5.90955201e-20
4.11914807e-01,5.96070277e-20
4.14294010e-01,6.01229769e-20
4.16686955e-01,6.06434062e-20
4.19093722e-01,6.11683544e-20
4.21514391e-01,6.16978608e-20
4.23949041e-01,6.22319649e-20
4.26397753e-01,6.27707066e-20
4.28860609e-01,6.33141262e-20
4.31337691e-01,6.38622641e-20
4.33829079e-01,6.44151613e-20
4.36334859e-01,6.49728591e-20
4.38855111e-01,6.55353992e-20
4.41389920e-01,6.61028236e-20
4.43939370e-01,6.66751745e-20
4.46503546e-01,6.72524948e-20
4.49082532e-01,6.78348276e-20
4.51676415e-01,6.84222163e-20
4.54285280e-01,6.90147049e-20
4.56909213e-01,6.96123374e-20
4.59548302e-01,7.02151587e-20
4.62202634e-01,7.08232136e-20
4.64872298e-01,7.14365476e-20
4.67557381e-01,7.20552064e-20
4.70257974e-01,7.26792363e-20
4.72974165e-01,7.33086839e-20
4.75706044e-01,7.39435961e-20
4.78453703e-01,7.45840204e-20
4.81217232e-01,7.52300045e-20
4.83996723e-01,7.58815967e-20
4.86792268e-01,7.65388457e-20
4.89603961e-01,7.72018005e-20
4.92431893e-01,7.78705107e-20
4.95276160e-01,7.85450260e-20
4.98136855e-01,7.92253970e-20
5.01014073e-01,7.99116744e-20
5.03907910e-01,8.06039094e-20
5.06818461e-01,8.13021537e-20
5.09745824e-01,8.20064595e-20
5.12690095e-01,8.27168793e-20
5.15651373e-01,8.34334662e-20
5.18629754e-01,8.41562737e-20
5.21625338e-01,8.48853557e-20
5.24638225e-01,8.56207667e-20
5.27668514e-01,8.63625615e-20
5.30716306e-01,8.71107956e-20
5.33781702e-01,8.78655249e-20
5.36864803e-01,8.86268055e-20
5.39965712e-01,8.93946945e-20
5.43084532e-01,9.01692491e-20
5.46221366e-01,9.09505271e-20
5.49376319e-01,9.17385869e-20
5.52549494e-01,9.25334873e-20
5.55740997e-01,9.33352877e-20
5.58950935e-01,9.41440479e-20
5.62179413e-01,9.49598282e-20
5.65426538e-01,9.57826897e-20
5.68692419e-01,9.66126937e-20
5.71977163e-01,9.74499021e-20
5.75280880e-01,9.82943776e-20
5.78603679e-01,9.91461830e-20
5.81945670e-01,1.00005382e-19
5.85306965e-01,1.00872039e-19
5.88687674e-01,1.01746218e-19
5.92087910e-01,1.02627985e-19
5.95507786e-01,1.03517406e-19
5.98947414e-01,1.04414546e-19
6.02406910e-01,1.05319474e-19
6.05886388e-01,1.06232255e-19
6.09385963e-01,1.07152960e-19
6.12905752e-01,1.08081656e-19
6.16445870e-01,1.09018412e-19
6.20006437e-01,1.09963299e-19
6.23587568e-01,1.10916387e-19
6.27189385e-01,1.11877748e-19
6.30812005e-01,1.12847453e-19
6.34455550e-01,1.13825573e-19
6.38120139e-01,1.14812184e-19
6.41805895e-01,1.15807357e-19
6.45512940e-01,1.16811168e-19
6.49241396e-01,1.17823692e-19
6.52991388e-01,1.18845003e-19
6.56763040e-01,1.19875178e-19
6.60556476e-01,1.20914294e-19
6.64371824e-01,1.21962429e-19
6.68209208e-01,1.23019661e-19
6.72068758e-01,1.24086069e-19
6.75950599e-01,1.25161732e-19
6.79854863e-01,1.26246730e-19
6.83781677e-01,1.27341146e-19
6.87731172e-01,1.28445059e-19
6.91703479e-01,1.29558554e-19
6.95698730e-01,1.30681712e-19
6.99717058e-01,1.31814618e-19
7.03758595e-01,1.32957357e-19
7.07823476e-01,1.34110013e-19
7.11911835e-01,1.35272673e-19
7.16023809e-01,1.36445423e-19
7.20159534e-01,1.37628351e-19
7.24319146e-01,1.38821545e-19
7.28502784e-01,1.40025095e-19
7.32710586e-01,1.41239090e-19
7.36942693e-01,1.42463620e-19
7.41199244e-01,1.43698778e-19
7.45480380e-01,1.44944655e-19
7.49786245e-01,1.46201345e-19
7.54116980e-01,1.47468941e-19
7.58472728e-01,1.48747538e-19
7.62853636e-01,1.50037231e-19
7.67259848e-01,1.51338116e-19
7.71691509e-01,1.52650292e-19
7.76148768e-01,1.53973854e-19
7.80631772e-01,1.55308904e-19
7.85140669e-01,1.56655539e-19
7.89675610e-01,1.58013860e-19
7.94236744e-01,1.59383970e-19
7.98824223e-01,1.60765970e-19
8.03438199e-01,1.62159963e-19
8.08078825e-01,1.63566054e-19
8.12746256e-01,1.64984347e-19
8.17440645e-01,1.66414949e-19
8.22162149e-01,1.67857965e-19
8.26910924e-01,1.69313504e-19
8.31687128e-01,1.70781675e-19
8.36490919e-01,1.72262586e-19
8.41322457e-01,1.73756349e-19
8.46181901e-01,1.75263075e-19
8.51069413e-01,1.76782877e-19
8.55985155e-01,1.78315867e-19
8.60929291e-01,1.79862161e-19
8.65901983e-01,1.81421874e-19
8.70903398e-01,1.82995122e-19
8.75933700e-01,1.84582022e-19
8.80993058e-01,1.86182694e-19
8.86081638e-01,1.87797256e-19
8.91199609e-01,1.89425829e-19
8.96347142e-01,1.91068534e-19
9.01524407e-01,1.92725495e-19
9.06731575e-01,1.94396835e-19
9.11968820e-01,1.96082679e-19
9.17236314e-01,1.97783152e-19
9.22534234e-01,1.99498381e-19
9.27862754e-01,2.01228495e-19
9.33222052e-01,2.02973622e-19
9.38612304e-01,2.04733894e-19
9.44033691e-01,2.06509440e-19
9.49486391e-01,2.08300395e-19
9.54970586e-01,2.10106890e-19
9.60486457e-01,2.11929062e-19
9.66034188e-01,2.13767047e-19
9.71613962e-01,2.15620980e-19
9.77225965e-01,2.17491002e-19
9.82870382e-01,2.19377251e-19
9.88547401e-01,2.21279868e-19
9.94257211e-01,2.23198995e-19
1.00000000e+00,2.25134776e-19
