freq_Hz,Sn_1_per_Hz,hc_sensitivity
0.00010363531072742938,1.7276133215775695e-33,4.231332454423048e-19
0.00010423390406440324,1.6705821768628994e-33,4.172904292633961e-19
0.0001048359548521296,1.615453004874883e-33,4.115307501084218e-19
0.00010544148306070337,1.5621619705012633e-33,4.058530213644885e-19
0.00010605050877556598,1.5106473898288811e-33,4.0025607337282664e-19
0.00010666305219817106,1.4608496574577534e-33,3.9473875318632785e-19
0.0001072791336466558,1.4127111762752471e-33,3.8929992433053024e-19
0.00010789877355651325,1.3661762896073691e-33,3.8393846656804654e-19
0.00010852199248127194,1.3211912156660968e-33,3.7865327566632603e-19
0.00010914881109317595,1.2777039842155026e-33,3.7344326316876593e-19
0.0001097792501838718,1.2356643753809976e-33,3.683073561690673e-19
0.00011041333066509779,1.195023860529423e-33,3.632444970888298e-19
0.00011105107356937706,1.1557355451497e-33,3.5825364345832334e-19
0.0001116925000507166,1.1177541136661489e-33,3.533337677003785e-19
0.00011233763138530723,1.081035776119291e-33,3.4848385691738784e-19
0.00011298648897223066,1.0455382166505061e-33,3.437029126813273e-19
0.0001136390943341687,1.0112205437297135e-33,3.3898995082679112e-19
0.00011429546911811735,9.780432420668978e-34,3.343440012469799e-19
0.0001149556350961048,9.45968126150459e-34,3.297641076926023e-19
0.00011561961416591321,9.149582953573155e-34,3.2524932757365463e-19
0.0001162874283518062,8.849780905814113e-34,3.2079873176402075e-19
0.00011695909980525784,8.559930523293897e-34,3.164114044088809e-19
0.0001176346508056887,8.279698802335034e-34,3.1208644273485524e-19
0.00011831410376120421,8.008763939339465e-34,3.078229568628695e-19
0.00011899748120933815,7.746814952841306e-34,3.0362006962369154e-19
0.00011968480581780029,7.493551318341166e-34,2.9947691637610134e-19
0.00012037610038522768,7.248682615489583e-34,2.9539264482766474e-19
0.00012107138784194222,7.0119281872001454e-34,2.913664148580539e-19
0.00012177069125070955,6.78301681029037e-34,2.873973983449122e-19
0.00012247403380750543,6.5616863772575294e-34,2.834847789921862e-19
0.00012318143884228444,6.347683588814367e-34,2.7962775216092365e-19
0.0001238929298197541,6.140763656819197e-34,2.7582552470248243e-19
0.00012460853034015326,5.940690017248902e-34,2.7207731479412344e-19
0.00012532826414003422,5.747234052874834e-34,2.6838235177695583e-19
0.00012605215509305155,5.560174825312402e-34,2.6473987599618607e-19
0.0001267802272107522,5.379298816128381e-34,2.6114913864366593e-19
0.00012751250464337332,5.204399676697602e-34,2.576094016026732e-19
0.0001282490116806428,5.035277986514167e-34,2.5411993729491966e-19
0.00012898977275258488,4.871741019670334e-34,2.50680028529742e-19
0.00012973481243033088,4.713602519226633e-34,2.472889683554449e-19
0.0001304841554269334,4.560682479206418e-34,2.43946059912773e-19
0.0001312378265981875,4.412806933956099e-34,2.406506162904658e-19
0.00013199585094345346,4.269807754622823e-34,2.3740196038289065e-19
0.0001327582536064873,4.1315224525074435e-34,2.3419942474969483e-19
0.0001335250598762743,3.997793989061103e-34,2.3104235147747116e-19
0.00013429629518786783,3.868470592300079e-34,2.279300920433977e-19
0.00013507198512323324,3.7434055794217885e-34,2.248620071808237e-19
0.00013585215541209574,3.6224571854122423e-34,2.2183746674677994e-19
0.00013663683193279532,3.505488397441763e-34,2.1885584959137237e-19
0.00013742604071314326,3.392366794853932e-34,2.1591654342905542e-19
0.00013821980793128698,3.282964394557507e-34,2.1301894471173037e-19
0.00013901815991657784,3.177157501639295e-34,2.1016245850366484e-19
0.0001398211231504438,3.0748265650210624e-34,2.0734649835819896e-19
0.00014062872426726957,2.9758560379895096e-34,2.0457048619620475e-19
0.0001414409900552778,2.8801342434352736e-34,2.0183385218629545e-19
0.00014225794745741996,2.7875532436406086e-34,1.9913603462673104e-19
0.00014307962357226794,2.6980087144629074e-34,1.9647647982902465e-19
0.00014390604565491438,2.611399823764515e-34,1.9385464200320087e-19
0.00014473724111787632,2.5276291139457886e-34,1.9126998314469933e-19
0.00014557323753200372,2.4466023884424365e-34,1.8872197292289483e-19
0.00014641406262739574,2.368228602052821e-34,1.8621008857120272e-19
0.00014725974429431838,2.2924197549662822e-34,1.8373381477876594e-19
0.0001481103105841313,2.219090790366632e-34,1.812926435836786e-19
0.00014896578971021753,2.1481594954904793e-34,1.7888607426774219e-19
0.0001498262100489194,2.0795464060232743e-34,1.7651361325272297e-19
0.00015069160014048012,2.01317471372028e-34,1.7417477399809137e-19
0.00015156198868998937,1.94897017714356e-34,1.7186907690022626e-19
0.00015243740456833752,1.8868610354092993e-34,1.6959604919305154e-19
0.00015331787681317088,1.8267779248442473e-34,1.6735522485010446e-19
0.0001542034346298566,1.7686537984523062e-34,1.6514614448799215e-19
0.00015509410739245074,1.7124238480967749e-34,1.6296835527123508e-19
0.0001559899246446727,1.6580254293062025e-34,1.6082141081846832e-19
0.00015689091610088533,1.6053979886152317e-34,1.5870487110998277e-19
0.00015779711164707987,1.5544829933548422e-34,1.5661830239659124e-19
0.00015870854134186887,1.5052238638089827e-34,1.5456127710979083e-19
0.0001596252354174811,1.4575659076580137e-34,1.5253337377321887e-19
0.00016054722428076614,1.411456256631242e-34,1.5053417691536584e-19
0.00016147453851420203,1.3668438052942662e-34,1.4856327698354242e-19
0.00016240720887691012,1.3236791518987872e-34,1.4662027025907352e-19
0.00016334526630567517,1.2819145412253157e-34,1.4470475877370676e-19
0.00016428874191597105,1.2415038093514187e-34,1.4281635022721668e-19
0.00016523766700299444,1.2024023302803725e-34,1.409546579061837e-19
0.0001661920730427006,1.1645669643676226e-34,1.391193006039421e-19
0.0001671519916928493,1.1279560084839962e-34,1.3730990254166536e-19
0.00016811745479405416,1.0925291478572952e-34,1.3552609329058568e-19
0.00016908849437083883,1.0582474095354358e-34,1.3376750769532461e-19
0.0001700651426326994,1.025073117416419e-34,1.32033785798321e-19
0.0001710474319751722,9.929698487922406e-35,1.3032457276534146e-19
0.00017203539498090987,9.619023923555377e-35,1.2863951881205364e-19
0.00017302906442076004,9.31836707619764e-35,1.2697827913165664e-19
0.00017402847325485404,9.027398857049498e-35,1.2534051382354144e-19
0.00017503365463369965,8.745801114431136e-35,1.2372588782297604e-19
0.0001760446418992799,8.47326626758746e-35,1.221340708317987e-19
0.00017706146858616093,8.209496952812177e-35,1.2056473725009884e-19
0.00017808416842260186,7.954205681477549e-35,1.190175661088843e-19
0.0001791127753316762,7.707114509565239e-35,1.174922410037046e-19
0.00018014732343239458,7.467954718313024e-35,1.159884500292341e-19
0.0001811878470408383,7.236466505599678e-35,1.1450588571478516e-19
0.00018223438067129692,7.012398687707682e-35,1.1304424496075087e-19
0.00018328695903741253,6.795508411112672e-35,1.1160322897595754e-19
0.00018434561705333295,6.585560873961149e-35,1.1018254321591306e-19
0.00018541038983486751,6.382329056910901e-35,1.0878189732194657e-19
0.00018648131270065368,6.185593463016624e-35,1.0740100506121544e-19
0.00018755842117332782,5.995141866357067e-35,1.0603958426757666e-19
0.0001886417509807036,5.810769069108202e-35,1.0469735678330586e-19
0.0001897313380569572,5.632276666777769e-35,1.0337404840165277e-19
0.00019082721854381843,5.459472821326146e-35,1.020693888102227e-19
0.00019192942879177162,5.292172041907129e-35,1.0078311153516837e-19
0.00019303800536125864,5.130194972972747e-35,9.951495388618814e-20
0.00019415298502389376,4.973368189492594e-35,9.826465690230976e-20
0.0001952744047636824,4.82152399904893e-35,9.703196529845665e-20
0.00019640230177824812,4.6745002505752227e-35,9.581662741278109e-20
0.0001975367134800666,4.5321401495144433e-35,9.461839515475524e-20
0.0001986776774977057,4.394292079180845e-35,9.34370239540095e-20
0.00019982523167707568,4.2608094281157466e-35,9.227227270990443e-20
0.00020097941408268194,4.131550423236306e-35,9.112390374183326e-20
0.00020214026299888963,4.0063779685809706e-35,8.999168274023519e-20
0.00020330781693119268,3.8851594894639826e-35,8.887537871831711e-20
0.0002044821146074912,3.767766781856334e-35,8.777476396447017e-20
0.0002056631949793762,3.6540758668171955e-35,8.66896139953719e-20
0.00020685109722342078,3.5439668498059005e-35,8.561970750976557e-20
0.00020804586074248168,3.4373237847097167e-35,8.456482634290322e-20
0.00020924752516700352,3.3340345424294163e-35,8.352475542165079e-20
0.00021045613035633565,3.233990683868241e-35,8.24992827202364e-20
0.0002116717164000531,3.1370873371768046e-35,8.148819921664035e-20
0.0002128943236192867,3.0432230791103075e-35,8.04912988496143e-20
0.00021412399256806068,2.952299820359714e-35,7.950837847632099e-20
0.00021536076403463685,2.86422269472332e-35,7.853923783058762e-20
0.0002166046790428698,2.7788999519891077e-35,7.758367948176002e-20
0.00021785577885356477,2.6962428544036737e-35,7.664150879415612e-20
0.0002191141049658486,2.6161655766063315e-35,7.571253388710218e-20
0.00022037969911854519,2.538585108912444e-35,7.479656559555015e-20
0.00022165260329156013,2.463421163832988e-35,7.389341743126424e-20
0.00022293285970727348,2.3905960857216602e-35,7.300290554457022e-20
0.0002242205108319392,2.3200347634443658e-35,7.21248486866595e-20
0.00022551559937709618,2.2516645459692728e-35,7.125906817243807e-20
0.00022681816830098176,2.1854151607796875e-35,7.040538784391748e-20
0.00022812826080995926,2.1212186350143082e-35,6.95636340341338e-20
0.00022944592035995022,2.0590092192436384e-35,6.873363553159248e-20
0.00023077119065787488,1.9987233137938112e-35,6.791522354522961e-20
0.00023210411566310449,1.940299397532053e-35,6.710823166988023e-20
0.00023344473958891596,1.8836779590315385e-35,6.631249585225233e-20
0.00023479310690396218,1.8288014300350834e-35,6.552785435739112e-20
0.00023614926233374352,1.7756141211411238e-35,6.47541477356358e-20
0.00023751325086209397,1.7240621596367593e-35,6.399121879005346e-20
0.0002388851177326723,1.6740934294061722e-35,6.323891254434936e-20
0.00024026490845046187,1.6256575128445851e-35,6.249707621124446e-20
0.00024165266878328268,1.578705634710311e-35,6.176555916131196e-20
0.000243048444763306,1.5331906078501875e-35,6.104421289227145e-20
0.00024445228268858417,1.4890667807350734e-35,6.033289099872724e-20
0.0002458642291245848,1.4462899867450423e-35,5.96314491423507e-20
0.0002472843309057359,1.4048174951453653e-35,5.893974502249679e-20
0.0002487126351369793,1.364607963696614e-35,5.825763834724956e-20
0.0002501491891953322,1.3256213928441123e-35,5.75849908048913e-20
0.00025159404073146134,1.2878190814336137e-35,5.692166603578657e-20
0.00025304723767125974,1.2511635839023207e-35,5.626752960468014e-20
0.0002545088282174397,1.2156186688954104e-35,5.562244897339695e-20
0.00025597886085113004,1.1811492792605916e-35,5.498629347394308e-20
0.00025745738433348463,1.1477214933743253e-35,5.435893428199956e-20
0.0002589444477073001,1.1153024877551413e-35,5.374024439080389e-20
0.00026044010029864116,1.0838605009209502e-35,5.313009858541462e-20
0.00026194439171847966,1.053364798448551e-35,5.25283734173508e-20
0.0002634573718643367,1.023785639195279e-35,5.1934947179605205e-20
0.0002649790909219404,9.950942426436283e-36,5.134969988202126e-20
0.0002665095993668894,9.672627573314269e-36,5.0772513227031744e-20
0.00026804894796632713,9.402642303311378e-36,5.020327058575266e-20
0.0002695971877806266,9.140725777431634e-36,4.9641856974426837e-20
0.00027115437016508203,8.886625561692833e-36,4.908815903121382e-20
0.00027272054677161584,8.640097351332782e-36,4.854206499331756e-20
0.0002742957695504879,8.400904704172726e-36,4.8003464674452114e-20
0.0002758800907520217,8.168818782829244e-36,4.7472249442634917e-20
0.00027747356292833636,7.943618105480347e-36,4.694831219830669e-20
0.00027907623893508966,7.72508830489906e-36,4.643154735277166e-20
0.00028068817193323194,7.513021895478002e-36,4.5921850806953173e-20
0.00028230941539076785,7.30721804797828e-36,4.541911993046118e-20
0.00028394002308453314,7.107482371743616e-36,4.492325354096467e-20
0.00028558004910197424,6.913626704131774e-36,4.443415188386825e-20
0.0002872295478429457,6.725468906920309e-36,4.395171661228388e-20
0.00028888857402151343,6.54283266945517e-36,4.3475850767296964e-20
0.0002905571826677683,6.365547318316332e-36,4.300645875852093e-20
0.0002922354291296549,6.193447633282455e-36,4.254344634493477e-20
0.00029392336907480286,6.0263736693855e-36,4.208672061600272e-20
0.0002956210584923782,5.864170584850348e-36,4.163618997306704e-20
0.00029732855369493595,5.7066884747248336e-36,4.11917641110149e-20
0.00029904591132029143,5.553782210008693e-36,4.075335400021048e-20
0.0003007731883333976,5.405311282099182e-36,4.032087186869173e-20
0.0003025104420282335,5.2611396523755704e-36,3.9894231184626183e-20
0.000304257730029708,5.121135606750848e-36,3.947334663902118e-20
0.000306015110295567,4.985171615026031e-36,3.905813412868721e-20
0.00030778264111831907,4.853124194885729e-36,3.8648510739446936e-20
0.0003095603811271677,4.7248737803814036e-36,3.8244394729589185e-20
0.0003113483892899563,4.6003045947521544e-36,3.784570551356215e-20
0.00031314672491512455,4.479304527438835e-36,3.7452363645903053e-20
0.0003149554476536738,4.3617650151519046e-36,3.706429080540057e-20
0.00031677461750114947,4.2475809268576046e-36,3.6681409779484973e-20
0.00031860429479962655,4.1366504525529125e-36,3.6303644448845305e-20
0.0003204445402397148,4.0288749957021526e-36,3.5930919772266604e-20
0.00032229541486257003,3.924159069214276e-36,3.5563161771686325e-20
0.0003241569800619193,3.8224101948425956e-36,3.520029751746522e-20
0.00032602929758609767,3.723538805893301e-36,3.4842255113869564e-20
0.00032791242954009476,3.6274581531328344e-36,3.448896368476172e-20
0.0003298064383876184,3.534084213787452e-36,3.4140353359494484e-20
0.00033171138695316195,3.4433356035328845e-36,3.379635525900827e-20
0.0003336273384240918,3.355133491373962e-36,3.345690148212511e-20
0.00033555435635274165,3.2694015173188674e-36,3.31219250920385e-20
0.00033749250465852086,3.18606571275489e-36,3.279136010299487e-20
0.0003394418476300351,3.10505442343608e-36,3.2465141467163766e-20
0.0003414024499272171,3.02629823499621e-36,3.2143205061694133e-20
0.000343374376583475,2.9497299009029935e-36,3.1825487675952445e-20
0.00034535769300784487,2.8752842727730786e-36,3.1511926998941996e-20
0.0003473524649871642,2.8028982329689067e-36,3.120246160689757e-20
0.0003493587586882521,2.7325106294023405e-36,3.089703095105509e-20
0.0003513766406601046,2.6640622124716075e-36,3.0595575345592037e-20
0.0003534061778361024,2.5974955740609547e-36,3.0298035955736053e-20
0.0003554474375362292,2.5327550885348207e-36,3.0004354786039764e-20
0.0003575004874693087,2.4697868556601338e-36,2.9714474668817367e-20
0.0003595653957352455,2.4085386453934427e-36,2.942833925274285e-20
0.000361642230827288,2.3489598444705948e-36,2.914589299160459e-20
0.0003637310616342983,2.2910014047397388e-36,2.8867081133215635e-20
0.00036583195744303794,2.234615793179805e-36,2.859184970847628e-20
0.0003679449879404662,2.17975694354877e-36,2.832014552058657e-20
0.00037007022321604993,2.126380209607885e-36,2.8051916134406596e-20
0.0003722077337640926,2.0744423198696137e-36,2.7787109865961155e-20
0.0003743575904860672,2.0239013338192935e-36,2.752567577208829e-20
0.0003765198646929723,1.9747165995614163e-36,2.726756364022702e-20
0.0003786946281076958,1.9268487128438623e-36,2.701272397834396e-20
0.00038088195286739264,1.880259477414449e-36,2.676110800499558e-20
0.00038308191152588175,1.834911866665755e-36,2.651266763952359e-20
0.0003852945770560468,1.7907699865260352e-36,2.626735549238277e-20
0.0003875200228522629,1.7477990395547084e-36,2.6025124855596827e-20
0.0003897583227328257,1.7059652902031915e-36,2.5785929693342727e-20
0.0003920095509424034,1.6652360312022527e-36,2.5549724632659058e-20
0.00039427378215449866,1.625579551039091e-36,2.531646495427816e-20
0.00039655109147392374,1.5869651024881458e-36,2.5086106583579315e-20
0.0003988415544392958,1.54936287216087e-36,2.48586060816606e-20
0.0004011452470255374,1.512743951041179e-36,2.4633920636528836e-20
0.00040346224564640057,1.4770803059738826e-36,2.4412008054404192e-20
0.0004057926271569998,1.4423447520749635e-36,2.4192826751138673e-20
0.00040813646885636153,1.4085109260333364e-36,2.3976335743746367e-20
0.00041049384848998867,1.3755532602747884e-36,2.376249464204356e-20
0.00041286484425243726,1.343446957959849e-36,2.355126364039738e-20
0.00041524953478991496,1.3121679687880732e-36,2.3342603509580395e-20
0.00041764799920288373,1.2816929655825185e-36,2.3136475588731082e-20
0.0004200603170486882,1.2519993216285392e-36,2.2932841777416655e-20
0.00042248656834419264,1.2230650887423866e-36,2.2731664527798143e-20
0.00042492683356843547,1.1948689760455889e-36,2.2532906836895478e-20
0.00042738119366529914,1.1673903294220084e-36,2.2336532238951165e-20
0.000429849730046193,1.1406091116352487e-36,2.214250479789131e-20
0.00043233252459275835,1.1145058830847013e-36,2.195078909988182e-20
0.0004348296596595785,1.0890617831795104e-36,2.1761350245979686e-20
0.00043734121807691536,1.0642585123100243e-36,2.1574153844876323e-20
0.0004398672831534544,1.0400783143973902e-36,2.1389166005733005e-20
0.0004424079386790688,1.016503960002283e-36,2.120635333110624e-20
0.0004449632689275991,9.935187299745486e-37,2.1025682909962088e-20
0.00044753335865964616,9.711063996261152e-37,2.0847122310778336e-20
0.00045011829312538806,9.492512234100034e-37,2.0670639574732495e-20
0.000452718158067401,9.279379200891014e-37,2.0496203208975878e-20
0.00045533303972350876,9.071516583785203e-37,2.032378217999085e-20
0.00045796302482964076,8.868780430462747e-37,2.0153345907031525e-20
0.0004606082006227097,8.671031014572501e-37,1.9984864255645942e-20
0.0004632686548435055,8.478132705460694e-37,1.9818307531279017e-20
0.00046594447573960356,8.289953842049044e-37,1.9653646472955226e-20
0.0004686357520682969,8.106366610726618e-37,1.9490852247039378e-20
0.00047134257309953373,7.92724692712638e-37,1.9329896441075725e-20
0.0004740650286188838,7.752474321658423e-37,1.9170751057702884e-20
0.00047680320893051464,7.581931828679263e-37,1.9013388508644844e-20
0.00047955720486018505,7.415505879178556e-37,1.8857781608776622e-20
0.00048232710775826304,7.253086196868798e-37,1.8703903570263367e-20
0.0004851130095027488,7.094565697568644e-37,1.8551727996772953e-20
0.00048791500250233006,6.9398403917716705e-37,1.840122887775989e-20
0.0004907331796994399,6.78880929029893e-37,1.8252380582821222e-20
0.000493567634573345,6.641374312934005e-37,1.8105157856122137e-20
0.0004964184611432446,6.497440199945034e-37,1.7959535810891575e-20
0.000499285753971387,6.356914426400005e-37,1.7815489923986694e-20
0.0005021696081662115,6.21970711918465e-37,1.767299603052508e-20
0.0005050701193854968,6.085730976636473e-37,1.7532030318584892e-20
0.0005079873838395385,5.954901190709419e-37,1.739256932397117e-20
0.000510921498294339,5.8271353715883115e-37,1.7254589925048464e-20
0.0005138725600748166,5.7023534746736305e-37,1.7118069337638706e-20
0.0005168406670680354,5.580477729860286e-37,1.6982985109983776e-20
0.0005198259177264489,5.461432573036697e-37,1.6849315117772362e-20
0.0005228284110711717,5.3451445797321014e-37,1.6717037559229866e-20
0.0005258482466952564,5.231542400843956e-37,1.658613095027194e-20
0.0005288855247670035,5.1205567003773635e-37,1.6456574119719687e-20
0.0005319403460332808,5.012120095132823e-37,1.6328346204577223e-20
0.0005350128118228657,4.9061670962791815e-37,1.6201426645370305e-20
0.0005381030240498076,4.802634052751456e-37,1.6075795181545894e-20
0.0005412110852168046,4.701459096415037e-37,1.595143184693211e-20
0.0005443370984186103,4.602582088939337e-37,1.5828316965257882e-20
0.0005474811673454454,4.505944570326711e-37,1.5706431145732438e-20
0.0005506433962864434,4.411489709042909e-37,1.558575527868342e-20
0.0005538238901331071,4.319162253698442e-37,1.546627053125397e-20
0.0005570227543827882,4.2289084862309256e-37,1.5347958343157887e-20
0.0005602400951421875,4.140676176540533e-37,1.5230800422492762e-20
0.0005634760191308714,4.054414538532249e-37,1.5114778741610745e-20
0.0005667306336848184,3.970074187519705e-37,1.4999875533046208e-20
0.0005700040467599707,3.887607098947789e-37,1.488607328550088e-20
0.0005732963669358227,3.806966568391251e-37,1.477335473988505e-20
0.0005766077034190183,3.7281071727893047e-37,1.4661702885415495e-20
0.0005799381660469748,3.650984732876537e-37,1.4551100955769372e-20
0.0005832878652915266,3.5755562767721933e-37,1.444153242529397e-20
0.0005866569122625865,3.5017800046911297e-37,1.4332981005272294e-20
0.0005900454187118378,3.429615254740471e-37,1.4225430640243717e-20
0.0005934534970364326,3.3590224697681178e-37,1.4118865504380457e-20
0.0005968812602827271,3.2899631652290742e-37,1.4013269997918687e-20
0.0006003288221500277,3.2223998980378858e-37,1.3908628743644907e-20
0.0006037962969943638,3.1562962363756815e-37,1.38049265834371e-20
0.0006072837998322808,3.0916167304217187e-37,1.3702148574860636e-20
0.0006107914463446527,3.0283268839802445e-37,1.360027998781896e-20
0.0006143193528805259,2.966393126974156e-37,1.3499306301258606e-20
0.0006178676364609696,2.905782788778579e-37,1.339921319992926e-20
0.0006214364147829645,2.8464640723672856e-37,1.3299986571197893e-20
0.0006250258062233046,2.788406029246801e-37,1.320161250191773e-20
0.0006286359298425203,2.7315785351532163e-37,1.310407727535179e-20
0.0006322669053888358,2.6759522664875536e-37,1.3007367368150738e-20
0.0006359188533021307,2.6214986774668856e-37,1.2911469447385895e-20
0.0006395918947179459,2.5681899779681442e-37,1.2816370367636405e-20
0.0006432861514714913,2.515999112043482e-37,1.2722057168131816e-20
0.0006470017461016951,2.464899737085564e-37,1.2628517069949145e-20
0.0006507388018552649,2.4148662036228135e-37,1.2535737473265312e-20
0.0006544974426907739,2.365873535724727e-37,1.2443705954664846e-20
0.0006582777932827796,2.3178974119980324e-37,1.2352410264502757e-20
0.00066207997902595,2.2709141471555665e-37,1.2261838324323522e-20
0.0006659041260392302,2.2249006741395213e-37,1.2171978224335484e-20
0.0006697503611700225,2.1798345267821038e-37,1.2082818220941665e-20
0.0006736188119983948,2.1356938229866493e-37,1.1994346734326871e-20
0.000677509606841313,2.092457248412996e-37,1.1906552346101471e-20
0.0006814228747568933,2.0501040406514525e-37,1.181942379700227e-20
0.0006853587455486919,2.008613973869956e-37,1.1732949984650433e-20
0.0006893173497699996,1.967967343920016e-37,1.1647119961367492e-20
0.0006932988187281809,1.9281449538867773e-37,1.1561922932049e-20
0.0006973032844890254,1.8891281000696942e-37,1.1477348252096867e-20
0.0007013308798811293,1.8508985583802713e-37,1.1393385425410437e-20
0.0007053817385003022,1.81343857114396e-37,1.1310024102436875e-20
0.0007094559947139946,1.7767308342936761e-37,1.122725407828132e-20
0.0007135537836657632,1.7407584849426623e-37,1.1145065290877026e-20
0.0007176752412797431,1.705505089325166e-37,1.1063447819216522e-20
0.0007218205042651649,1.6709546310932071e-37,1.0982391881643594e-20
0.000725989710120885,1.6370914999586463e-37,1.0901887834207167e-20
0.0007301829971399479,1.6039004806697007e-37,1.082192616907732e-20
0.0007344005044141736,1.5713667423115826e-37,1.0742497513024069e-20
0.0007386423718387682,1.539475827921219e-37,1.066359262595951e-20
0.0007429087401169716,1.5082136444062134e-37,1.0585202399543648e-20
0.000747199750764715,1.4775664527588145e-37,1.0507317855854986e-20
0.0007515155461153226,1.4475208585554719e-37,1.0429930146125793e-20
0.0007558562693242295,1.4180638027333362e-37,1.0353030549543209e-20
0.0007602220643737307,1.3891825526349847e-37,1.027661047211646e-20
0.0007646130760777578,1.360864693313057e-37,1.0200661445610824e-20
0.0007690294500866789,1.3330981190867634e-37,1.012517512654907e-20
0.0007734713328921379,1.3058710253423099e-37,1.0050143295280617e-20
0.000777938871831903,1.2791719005698367e-37,9.975557855119532e-21
0.0007824322150947628,1.2529895186292629e-37,9.901410831551303e-21
0.0007869515117254378,1.2273129312380709e-37,9.827694371509413e-21
0.0007914969116295219,1.2021314606740207e-37,9.754400742722094e-21
0.0007960685655784634,1.1774346926859983e-37,9.681522333129545e-21
0.0008006666252145534,1.1532124696066548e-37,9.60905165037269e-21
0.0008052912430559697,1.1294548836602233e-37,9.536981321353088e-21
0.0008099425725018228,1.1061522704596658e-37,9.465304091865374e-21
0.0008146207678372536,1.0832952026868958e-37,9.39401282630172e-21
0.0008193259842385477,1.0608744839504811e-37,9.323100507429325e-21
0.0008240583777782795,1.0388811428151177e-37,9.252560236240946e-21
0.0008288181054304977,1.0173064269973562e-37,9.182385231878576e-21
0.0008336053250759211,9.961417977224233e-38,9.11256883163092e-21
0.0008384201955071845,9.753789242367967e-38,9.043104491004195e-21
0.0008432628764341015,9.550096784716728e-38,8.973985783866772e-21
0.0008481335284889633,9.350261298523848e-38,8.905206402667389e-21
0.0008530323132318671,9.154205402490667e-38,8.836760158726879e-21
0.0008579593931560717,8.961853590639845e-38,8.768640982603246e-21
0.0008629149316933962,8.773132184510083e-38,8.700842924529585e-21
0.000867899093219629,8.587969286630203e-38,8.633360154924834e-21
0.00087291204305999,8.406294735228773e-38,8.5661869649763e-21
0.0008779539474946102,8.228040060139758e-38,8.499317767293731e-21
0.0008830249737640474,8.053138439863668e-38,8.432747096633965e-21
0.0008881252900748354,7.881524659745696e-38,8.366469610695191e-21
0.0008932550656050581,7.71313507123357e-38,8.300480090979928e-21
0.0008984144705099716,7.547907552177885e-38,8.234773443725158e-21
0.0009036036759276358,7.385781468140749e-38,8.169344700898715e-21
0.0009088228539846002,7.22669763467685e-38,8.104189021259792e-21
0.0009140721778016095,7.070598280554686e-38,8.03930169148225e-21
0.0009193518214993471,6.917427011884951e-38,7.974678127338567e-21
0.0009246619602042108,6.767128777124723e-38,7.910313874942302e-21
0.0009300027700541179,6.619649832927079e-38,7.84620461204681e-21
0.0009353744282043577,6.474937710806025e-38,7.782346149397378e-21
0.0009407771128334547,6.332941184589018e-38,7.718734432134413e-21
0.0009462110031490889,6.193610238628113e-38,7.655365541244111e-21
0.0009516762793940357,6.056896036743822e-38,7.592235695053758e-21
0.0009571731228521456,5.922750891875148e-38,7.529341250767869e-21
0.0009627017158543579,5.791128236410839e-38,7.466678706041486e-21
0.0009682622417847444,5.661982593177713e-38,7.404244700586586e-21
0.0009738548850866023,5.535269547062185e-38,7.342036017807059e-21
0.0009794798312685595,5.410945717243394e-38,7.280049586458114e-21
0.0009851372669107373,5.288968730015161e-38,7.218282482324649e-21
0.000990827379670936,5.169297192176828e-38,7.156731929913886e-21
0.0009965503582908596,5.051890664972668e-38,7.095395304156605e-21
0.0010023063926023767,4.93670963856079e-38,7.034270132111254e-21
0.0010080956735338152,4.823715506993482e-38,6.973354094664994e-21
0.0010139183931162992,4.712870543691386e-38,6.912645028225238e-21
0.0010197747444901165,4.604137877395285e-38,6.852140926395227e-21
0.0010256649219111248,4.4974814685797223e-38,6.791839941626682e-21
0.0010315891207571966,4.392866086313757e-38,6.731740386842407e-21
0.001037547537534698,4.290257285554994e-38,6.671840737021442e-21
0.0010435403698850093,4.189621384863851e-38,6.6121396307390296e-21
0.0010495678165910766,4.0909254445261034e-38,6.552635871653591e-21
0.001055630077584011,3.994137245072227e-38,6.493328429932358e-21
0.0010617273539497163,3.899225266183501e-38,6.434216443607479e-21
0.0010678598479355607,3.8061586659752143e-38,6.375299219853849e-21
0.001074027762957085,3.7149072606485106e-38,6.316576236179971e-21
0.0010802313036047495,3.6254415045031683e-38,6.258047141522842e-21
0.001086470675650722,3.53773247030449e-38,6.199711757237765e-21
0.0010927460860556987,3.4517518299985245e-38,6.14157007797394e-21
0.0010990577429757756,3.367471835770306e-38,6.083622272426358e-21
0.0011054058557693487,3.284865301441235e-38,6.025868683954778e-21
0.0011117906350040598,3.203905584202045e-38,5.9683098310602515e-21
0.0011182122924637803,3.1245665666789586e-38,5.910946407709819e-21
0.0011246710411556384,3.0468226393312684e-38,5.853779283499906e-21
0.001131167095317079,2.9706486831796245e-38,5.7968095036492285e-21
0.0011377006704229775,2.896020052864655e-38,5.740038288811761e-21
0.0011442719831927816,2.822912560036868e-38,5.683467034700913e-21
0.0011508812515977024,2.7513024570789943e-38,5.6270973115158645e-21
0.0011575286948679437,2.681166421162931e-38,5.570930863161455e-21
0.0011642145334999738,2.612481538643961e-38,5.514969606253214e-21
0.0011709389892638408,2.545225289795608e-38,5.459215628899481e-21
0.0011777022852105246,2.4793755338890596e-38,5.403671189252923e-21
0.0011845046456793412,2.414910494621466e-38,5.348338713824062e-21
