freq_Hz,Sn_1_per_Hz,hc_sensitivity
0.00010186007743638809,1.8972164116138353e-33,4.396027872984561e-19
0.0001024484170981219,1.834258872034423e-33,4.334938500003353e-19
0.00010304015498579751,1.773405967461699e-33,4.274716665932277e-19
0.00010363531072742938,1.7145869812695726e-33,4.2153499804058655e-19
0.00010423390406440324,1.657733581266544e-33,4.156826230119279e-19
0.0001048359548521296,1.602779739105421e-33,4.099133376297531e-19
0.00010544148306070337,1.5496616524210167e-33,4.042259552200628e-19
0.00010605050877556598,1.4983176696037825e-33,3.9861930606645423e-19
0.00010666305219817106,1.4486882171198835e-33,3.930922371677333e-19
0.0001072791336466558,1.4007157292912915e-33,3.8764361199897697e-19
0.00010789877355651325,1.3543445804529114e-33,3.8227231027603824e-19
0.00010852199248127194,1.309521019405673e-33,3.7697722772338654e-19
0.00010914881109317595,1.2661931060883348e-33,3.717572758452985e-19
0.0001097792501838718,1.224310650392333e-33,3.6661138170029407e-19
0.00011041333066509779,1.183825153047401e-33,3.6153848767881223e-19
0.00011105107356937706,1.1446897485076745e-33,3.565375512840653e-19
0.0001116925000507166,1.1068591497703891e-33,3.5160754491601187e-19
0.00011233763138530723,1.070289595061991e-33,3.467474556584427e-19
0.00011298648897223066,1.0349387963280297e-33,3.4195628506908687e-19
0.0001136390943341687,1.000765889466004e-33,3.372330489727326e-19
0.00011429546911811735,9.677313862419831e-34,3.3257677725730257e-19
0.0001149556350961048,9.357971278339834e-34,3.279865136728435e-19
0.00011561961416591321,9.049262399470285e-34,3.2346131563339386e-19
0.0001162874283518062,8.750830894465496e-34,3.190002540216745e-19
0.00011695909980525784,8.46233242458883e-34,3.146024129965876e-19
0.0001176346508056887,8.183434238889407e-34,3.102668898034517e-19
0.00011831410376120421,7.913814783072385e-34,3.059927945869605e-19
0.00011899748120933815,7.6531633215980275e-34,3.0177925020681216e-19
0.00011968480581780029,7.40117957256174e-34,2.9762539205597395e-19
0.00012037610038522768,7.15757335492256e-34,2.935303678815514e-19
0.00012107138784194222,6.922064247660765e-34,2.8949333760820445e-19
0.00012177069125070955,6.694381260462608e-34,2.8551347316410973e-19
0.00012247403380750543,6.474262515539422e-34,2.8158995830939004e-19
0.00012318143884228444,6.261454940206022e-34,2.7772198846701137e-19
0.0001238929298197541,6.0557139698529245e-34,2.7390877055609096e-19
0.00012460853034015326,5.856803260960876e-34,2.701495228275911e-19
0.00012532826414003422,5.664494413817743e-34,2.6644347470236503e-19
0.00012605215509305155,5.478566704608528e-34,2.6278986661150817e-19
0.0001267802272107522,5.298806826562552e-34,2.5918794983900873e-19
0.00012751250464337332,5.125008639849491e-34,2.556369863666321e-19
0.0001282490116806428,4.956972929929402e-34,2.52136248721033e-19
0.00012898977275258488,4.794507174069884e-34,2.4868501982305094e-19
0.00012973481243033088,4.637425315753972e-34,2.4528259283915963e-19
0.0001304841554269334,4.485547546711939e-34,2.4192827103504467e-19
0.0001312378265981875,4.33870009631828e-34,2.3862136763126597e-19
0.00013199585094345346,4.196715028105654e-34,2.3536120566099783e-19
0.0001327582536064873,4.0594300431536125e-34,2.3214711782978936e-19
0.0001335250598762743,3.926688290120469e-34,2.289784463773394e-19
0.00013429629518786783,3.7983381816929497e-34,2.258545429412447e-19
0.00013507198512323324,3.6742332172365268e-34,2.2277476842269674e-19
0.00013585215541209574,3.554231811436751e-34,2.1973849285410147e-19
0.00013663683193279532,3.4381971287283755e-34,2.1674509526858467e-19
0.00013742604071314326,3.3259969233172653e-34,2.1379396357137583e-19
0.00013821980793128698,3.21750338460483e-34,2.1088449441301874e-19
0.00013901815991657784,3.1125929878329685e-34,2.0801609306440268e-19
0.0001398211231504438,3.011146349772626e-34,2.0518817329358132e-19
0.00014062872426726957,2.9130480892849764e-34,2.024001572443444e-19
0.0001414409900552778,2.8181866925912183e-34,1.9965147531654025e-19
0.00014225794745741996,2.726454383090632e-34,1.9694156604809446e-19
0.00014307962357226794,2.6377469955740622e-34,1.9426987599872954e-19
0.00014390604565491438,2.5519638546832916e-34,1.9163585963533679e-19
0.00014473724111787632,2.46900765747326e-34,1.890389792189934e-19
0.00014557323753200372,2.3887843599381694e-34,1.864787046935962e-19
0.00014641406262739574,2.31120306736716e-34,1.8395451357608068e-19
0.00014725974429431838,2.236175928400628e-34,1.8146589084822154e-19
0.0001481103105841313,2.163618032661333e-34,1.7901232884996976e-19
0.00014896578971021753,2.0934473118399616e-34,1.7659332717432217e-19
0.0001498262100489194,2.025584444118046e-34,1.7420839256369195e-19
0.00015069160014048012,1.959952761815441e-34,1.7185703880776083e-19
0.00015156198868998937,1.8964781621534637e-34,1.69538786642796e-19
0.00015243740456833752,1.8350890210280083e-34,1.6725316365239878e-19
0.00015331787681317088,1.7757161096914382e-34,1.649997041696848e-19
0.0001542034346298566,1.7182925142442762e-34,1.6277794918085163e-19
0.00015509410739245074,1.662753557842212e-34,1.6058744623013331e-19
0.0001559899246446727,1.6090367255263843e-34,1.584277493261113e-19
0.00015689091610088533,1.557081591588323e-34,1.562984188493654e-19
0.00015779711164707987,1.5068297493839625e-34,1.5419902146144847e-19
0.00015870854134186887,1.4582247435137278e-34,1.5212913001515673e-19
0.0001596252354174811,1.4112120042891074e-34,1.500883234660925e-19
0.00016054722428076614,1.3657387844080105e-34,1.4807618678548344e-19
0.00016147453851420203,1.321754097764623e-34,1.4609231087425444e-19
0.00016240720887691012,1.2792086603214263e-34,1.441362924783256e-19
0.00016334526630567517,1.2380548329738113e-34,1.4220773410512363e-19
0.00016428874191597105,1.1982465663399353e-34,1.4030624394128728e-19
0.00016523766700299444,1.1597393474106936e-34,1.384314357715466e-19
0.0001661920730427006,1.122490147997209e-34,1.3658292889876975e-19
0.0001671519916928493,1.0864573749147903e-34,1.347603480651456e-19
0.00016811745479405416,1.0516008218449895e-34,1.3296332337449875e-19
0.00016908849437083883,1.0178816228189294e-34,1.3119149021571438e-19
0.0001700651426326994,9.852622072671897e-35,1.2944448918725852e-19
0.0001710474319751722,9.537062565833607e-35,1.2772196602277876e-19
0.00017203539498090987,9.231786621500714e-35,1.2602357151776627e-19
0.00017302906442076004,8.936454847782816e-35,1.2434896145727257e-19
0.00017402847325485404,8.650739155119001e-35,1.2269779654465462e-19
0.00017503365463369965,8.374322377518011e-35,1.210697423313418e-19
0.0001760446418992799,8.106897906546588e-35,1.1946446914760957e-19
0.00017706146858616093,7.84816933763461e-35,1.1788165203433747e-19
0.00017808416842260186,7.597850128283414e-35,1.1632097067575178e-19
0.0001791127753316762,7.35566326777283e-35,1.1478210933312116e-19
0.00018014732343239458,7.121340957981667e-35,1.1326475677940964e-19
0.0001811878470408383,6.894624304944049e-35,1.1176860623485685e-19
0.00018223438067129692,6.67526302078123e-35,1.10293355303485e-19
0.00018328695903741253,6.463015135657878e-35,1.088387059105125e-19
0.00018434561705333295,6.257646719424362e-35,1.0740436424066057e-19
0.00018541038983486751,6.058931612619501e-35,1.059900406773478e-19
0.00018648131270065368,5.866651166516356e-35,1.0459544974274891e-19
0.00018755842117332782,5.680593991907343e-35,1.0322031003871442e-19
0.0001886417509807036,5.500555716333253e-35,1.0186434418853454e-19
0.0001897313380569572,5.32633874947153e-35,1.0052727877953593e-19
0.00019082721854381843,5.157752056408796e-35,9.920884430650073e-20
0.00019192942879177162,4.99461093853124e-35,9.79087751158922e-20
0.00019303800536125864,4.836736821777002e-35,9.662680935088284e-20
0.00019415298502389376,4.683957052001093e-35,9.536268889716407e-20
0.0001952744047636824,4.5361046972141077e-35,9.41161593295343e-20
0.00019640230177824812,4.393018356462433e-35,9.288696985924981e-20
0.0001975367134800666,4.2545419751262975e-35,9.167487328212895e-20
0.0001986776774977057,4.120524666419404e-35,9.047962592739957e-20
0.00019982523167707568,3.9908205388807153e-35,8.930098760727515e-20
0.00020097941408268194,3.8652885296573765e-35,8.81387215672573e-20
0.00020214026299888963,3.743792243382505e-35,8.699259443714405e-20
0.00020330781693119268,3.6261997964602457e-35,8.586237618274186e-20
0.0002044821146074912,3.5123836665755015e-35,8.474784005826767e-20
0.0002056631949793762,3.402220547252408e-35,8.364876255943133e-20
0.00020685109722342078,3.2955912072916253e-35,8.256492337719031e-20
0.00020804586074248168,3.192380354921745e-35,8.149610535216291e-20
0.00020924752516700352,3.092476506506797e-35,8.044209442969819e-20
0.00021045613035633565,2.995771859655522e-35,7.940267961558379e-20
0.0002116717164000531,2.902162170584943e-35,7.837765293239003e-20
0.0002128943236192867,2.81154663559464e-35,7.736680937643752e-20
0.00021412399256806068,2.7238277765134137e-35,7.636994687537994e-20
0.00021536076403463685,2.6389113299847634e-35,7.538686624639456e-20
0.0002166046790428698,2.556706140461623e-35,7.441737115496785e-20
0.00021785577885356477,2.477124056786137e-35,7.346126807427475e-20
0.0002191141049658486,2.4000798322331226e-35,7.25183662451344e-20
0.00022037969911854519,2.3254910279012694e-35,7.158847763654135e-20
0.00022165260329156013,2.2532779193391216e-35,7.067141690675986e-20
0.00022293285970727348,2.1833634062971537e-35,6.976700136497469e-20
0.0002242205108319392,2.1156729255008095e-35,6.887505093349077e-20
0.00022551559937709618,2.0501343663427116e-35,6.799538811047113e-20
0.00022681816830098176,1.9866779893962976e-35,6.712783793321111e-20
0.00022812826080995926,1.9252363476554798e-35,6.627222794193377e-20
0.00022944592035995022,1.865744210409116e-35,6.542838814410517e-20
0.00023077119065787488,1.8081384896615605e-35,6.459615097925959e-20
0.00023210411566310449,1.7523581690135526e-35,6.377535128432517e-20
0.00023344473958891596,1.6983442349211942e-35,6.296582625944926e-20
0.00023479310690396218,1.6460396102525026e-35,6.216741543430706e-20
0.00023614926233374352,1.5953890900649806e-35,6.137996063489676e-20
0.00023751325086209397,1.5463392795290208e-35,6.060330595080486e-20
0.0002388851177326723,1.498838533925457e-35,5.983729770294183e-20
0.00024026490845046187,1.452836900647445e-35,5.908178441173821e-20
0.00024165266878328268,1.4082860631392558e-35,5.833661676579331e-20
0.000243048444763306,1.3651392867072628e-35,5.760164759097513e-20
0.00024445228268858417,1.3233513661398482e-35,5.687673181995799e-20
0.0002458642291245848,1.2828785750758536e-35,5.61617264621976e-20
0.0002472843309057359,1.2436786170626963e-35,5.545649057433402e-20
0.0002487126351369793,1.205710578247493e-35,5.476088523101733e-20
0.0002501491891953322,1.1689348816464335e-35,5.4074773496150397e-20
0.00025159404073146134,1.133313242939303e-35,5.3398020394540425e-20
0.00025304723767125974,1.0988086277382706e-35,5.273049288395823e-20
0.0002545088282174397,1.065385210281138e-35,5.207205982759305e-20
0.00025597886085113004,1.0330083335015772e-35,5.1422591966902833e-20
0.00025745738433348463,1.0016444704300075e-35,5.078196189485082e-20
0.0002589444477073001,9.712611868805576e-36,5.015004402952432e-20
0.00026044010029864116,9.418271053810239e-36,4.952671458813038e-20
0.00026194439171847966,9.133118703040455e-36,4.8911851561360893e-20
0.0002634573718643367,8.856861141594418e-36,4.830533468812564e-20
0.0002649790909219404,8.589214250085732e-36,4.770704543064361e-20
0.0002665095993668894,8.329903149633068e-36,4.7116866949890666e-20
0.00026804894796632713,8.078661897331774e-36,4.653468408139712e-20
0.0002695971877806266,7.83523319185632e-36,4.59603833113899e-20
0.00027115437016508203,7.599368088855e-36,4.5393852753275974e-20
0.00027272054677161584,7.370825725807598e-36,4.48349821244588e-20
0.0002742957695504879,7.149373056031336e-36,4.428366272348798e-20
0.0002758800907520217,6.934784591526665e-36,4.373978740753204e-20
0.00027747356292833636,6.726842154368631e-36,4.3203250570173424e-20
0.00027907623893508966,6.525334636357256e-36,4.2673948119519644e-20
0.00028068817193323194,6.330057766650571e-36,4.215177745662578e-20
0.00028230941539076785,6.140813887113698e-36,4.163663745422506e-20
0.00028394002308453314,5.9574117351250886e-36,4.112842843576066e-20
0.00028558004910197424,5.779666233591948e-36,4.062705215471842e-20
0.0002872295478429457,5.6073982879321646e-36,4.013241177425129e-20
0.00028888857402151343,5.440434589791223e-36,3.964441184709522e-20
0.0002905571826677683,5.278607427268454e-36,3.9162958295770745e-20
0.0002922354291296549,5.1217545014347514e-36,3.868795839306497e-20
0.00029392336907480286,4.969718748932697e-36,3.821932074279333e-20
0.0002956210584923782,4.822348170454346e-36,3.775695526083237e-20
0.00029732855369493595,4.679495664902085e-36,3.730077315642478e-20
0.00029904591132029143,4.5410188690412564e-36,3.685068691374805e-20
0.0003007731883333976,4.4067800024623245e-36,3.6406610273746317e-20
0.0003025104420282335,4.276645717674916e-36,3.596845821622037e-20
0.000304257730029708,4.150486955162201e-36,3.553614694217095e-20
0.000306015110295567,4.028178803230997e-36,3.510959385639484e-20
0.00030778264111831907,3.9096003624964804e-36,3.468871755032613e-20
0.0003095603811271677,3.794634614847906e-36,3.4273437785122474e-20
0.0003113483892899563,3.683168296745344e-36,3.386367547499082e-20
0.00031314672491512455,3.5750917767032816e-36,3.345935267075002e-20
0.0003149554476536738,3.4702989368215806e-36,3.306039254362702e-20
0.00031677461750114947,3.3686870582285264e-36,3.2666719369281847e-20
0.00031860429479962655,3.2701567103063904e-36,3.2278258512060937e-20
0.0003204445402397148,3.174611643572603e-36,3.189493640947209e-20
0.00032229541486257003,3.081958686095527e-36,3.151668055688065e-20
0.0003241569800619193,2.992107643326749e-36,3.1143419492422234e-20
0.00032602929758609767,2.9049712012362895e-36,3.0775082782129274e-20
0.00032791242954009476,2.820464832640871e-36,3.041160100526878e-20
0.0003298064383876184,2.7385067066186913e-36,3.0052905739886736e-20
0.00033171138695316195,2.659017600908614e-36,2.969892954855891e-20
0.0003336273384240918,2.581920817193819e-36,2.9349605964341836e-20
0.00033555435635274165,2.5071420991745647e-36,2.9004869476923746e-20
0.00033749250465852086,2.434609553337052e-36,2.8664655518971173e-20
0.0003394418476300351,2.364253572328861e-36,2.832890045266882e-20
0.0003414024499272171,2.2960067608544153e-36,2.799754155645012e-20
0.000343374376583475,2.2298038640065352e-36,2.7670517011914824e-20
0.00034535769300784487,2.165581697953613e-36,2.734776589093287e-20
0.0003473524649871642,2.1032790829036293e-36,2.7029228142929233e-20
0.0003493587586882521,2.0428367782699338e-36,2.6714844582349572e-20
0.0003513766406601046,1.9841974199654322e-36,2.6404556876302627e-20
0.0003534061778361024,1.9273054597546325e-36,2.6098307532377207e-20
0.0003554474375362292,1.87210710659541e-36,2.5796039886631878e-20
0.0003575004874693087,1.8185502699042058e-36,2.5497698091753233e-20
0.0003595653957352455,1.766584504681358e-36,2.520322710538286e-20
0.000361642230827288,1.7161609584344233e-36,2.4912572678607915e-20
0.0003637310616342983,1.6672323198402646e-36,2.4625681344614882e-20
0.00036583195744303794,1.619752769088154e-36,2.4342500407503344e-20
0.0003679449879404662,1.5736779298482433e-36,2.4062977931257587e-20
0.00037007022321604993,1.528964822811642e-36,2.3787062728874127e-20
0.0003722077337640926,1.4855718207499285e-36,2.3514704351641925e-20
0.0003743575904860672,1.4434586050441113e-36,2.3245853078574964e-20
0.0003765198646929723,1.4025861236340692e-36,2.298045990599275e-20
0.0003786946281076958,1.3629165503417937e-36,2.271847653724847e-20
0.00038088195286739264,1.3244132455228834e-36,2.2459855372601964e-20
0.00038308191152588175,1.2870407180023154e-36,2.2204549499234843e-20
0.0003852945770560468,1.2507645882523127e-36,2.195251268140746e-20
0.0003875200228522629,1.2155515527709227e-36,2.1703699350753357e-20
0.0003897583227328257,1.1813693496220408e-36,2.1458064596711787e-20
0.0003920095509424034,1.148186725098186e-36,2.1215564157093928e-20
0.00039427378215449866,1.1159734014692331e-36,2.0976154408782734e-20
0.00039655109147392374,1.084700045781171e-36,2.0739792358563727e-20
0.0003988415544392958,1.054338239670189e-36,2.050643563408446e-20
0.0004011452470255374,1.0248604501588109e-36,2.0276042474942187e-20
0.00040346224564640057,9.96240001401477e-37,2.004857172389627e-20
0.0004057926271569998,9.684510473484566e-37,1.9823982818204777e-20
0.00040813646885636153,9.414685452977788e-37,1.9602235781083005e-20
0.00041049384848998867,9.152682303059347e-37,1.9383291213282238e-20
0.00041286484425243726,8.89826590429129e-37,1.9167110284787316e-20
0.00041524953478991496,8.651208427676427e-37,1.8953654726630502e-20
0.00041764799920288373,8.41128910287078e-37,1.874288682282161e-20
0.0004200603170486882,8.178293993907147e-37,1.853476940239079e-20
0.00042248656834419264,7.95201578218459e-37,1.8329265831543905e-20
0.00042492683356843547,7.732253556484305e-37,1.812634000592825e-20
0.00042738119366529914,7.5188126097811464e-37,1.7925956343007112e-20
0.000429849730046193,7.3115042426279395e-37,1.7728079774541896e-20
0.00043233252459275835,7.110145572896061e-37,1.7532675739179625e-20
0.0004348296596595785,6.914559351665088e-37,1.7339710175145622e-20
0.00043734121807691536,6.724573785058111e-37,1.714914951303827e-20
0.0004398672831534544,6.54002236182919e-37,1.6960960668725826e-20
0.0004424079386790688,6.360743686513578e-37,1.6775111036343017e-20
0.0004449632689275991,6.186581317958717e-37,1.6591568481386336e-20
0.00044753335865964616,6.017383613059941e-37,1.6410301333906798e-20
0.00045011829312538806,5.8530035755297484e-37,1.623127838179804e-20
0.000452718158067401,5.693298709537247e-37,1.6054468864179886e-20
0.00045533303972350876,5.538130878056833e-37,1.5879842464874273e-20
0.00045796302482964076,5.3873661657734095e-37,1.5707369305973722e-20
0.0004606082006227097,5.240874746394447e-37,1.5537019941500193e-20
0.0004632686548435055,5.098530754225172e-37,1.536876535115342e-20
0.00046594447573960356,4.960212159867703e-37,1.520257693414759e-20
0.0004686357520682969,4.825800649908957e-37,1.503842650313443e-20
0.00047134257309953373,4.695181510468178e-37,1.4876286278212808e-20
0.0004740650286188838,4.568243514476923e-37,1.471612888102212e-20
0.00047680320893051464,4.444878812570789e-37,1.455792732891948e-20
0.00047955720486018505,4.32498282747474e-37,1.4401655029239128e-20
0.00048232710775826304,4.208454151767988e-37,1.424728577363249e-20
0.0004851130095027488,4.095194448919057e-37,1.4094793732488868e-20
0.00048791500250233006,3.985108357483612e-37,1.3944153449434186e-20
0.0004907331796994399,3.8781033983631995e-37,1.379533983590827e-20
0.000493567634573345,3.774089885024352e-37,1.3648328165818177e-20
0.0004964184611432446,3.672980836582507e-37,1.3503094070267433e-20
0.000499285753971387,3.5746918936574295e-37,1.3359613532359965e-20
0.0005021696081662115,3.4791412369098486e-37,1.3217862882077144e-20
0.0005050701193854968,3.386249508172863e-37,1.3077818791227946e-20
0.0005079873838395385,3.295939734093218e-37,1.2939458268470122e-20
0.000510921498294339,3.208137252201571e-37,1.2802758654402224e-20
0.0005138725600748166,3.122769639332757e-37,1.266769761672513e-20
0.0005168406670680354,3.0397666423199026e-37,1.2534253145472134e-20
0.0005198259177264489,2.9590601108889167e-37,1.2402403548306912e-20
0.0005228284110711717,2.8805839326817167e-37,1.2272127445887811e-20
0.0005258482466952564,2.8042739703399793e-37,1.2143403767298622e-20
0.0005288855247670035,2.7300680005819736e-37,1.2016211745543605e-20
0.0005319403460332808,2.657905655208722e-37,1.189053091310704e-20
0.0005350128118228657,2.5877283639767553e-37,1.1766341097575695e-20
0.0005381030240498076,2.519479299277335e-37,1.1643622417323674e-20
0.0005412110852168046,2.4531033225638516e-37,1.1522355277258775e-20
0.0005443370984186103,2.388546932470801e-37,1.1402520364629164e-20
0.0005474811673454454,2.3257582145701995e-37,1.1284098644890303e-20
0.0005506433962864434,2.2646867927121605e-37,1.1167071357630329e-20
0.0005538238901331071,2.2052837818990345e-37,1.1051420012553925e-20
0.0005570227543827882,2.147501742643504e-37,1.0937126385523403e-20
0.0005602400951421875,2.091294636762952e-37,1.0824172514656363e-20
0.0005634760191308714,2.0366177845639744e-37,1.0712540696479257e-20
0.0005667306336848184,1.983427823372151e-37,1.0602213482135695e-20
0.0005700040467599707,1.9316826673642382e-37,1.0493173673649505e-20
0.0005732963669358227,1.8813414686605014e-37,1.0385404320240837e-20
0.0005766077034190183,1.8323645796371437e-37,1.0278888714695418e-20
0.0005799381660469748,1.78471351641949e-37,1.0173610389785755e-20
0.0005832878652915266,1.7383509235181316e-37,1.0069553114743697e-20
0.0005866569122625865,1.6932405395714968e-37,9.966700891783851e-21
0.0005900454187118378,1.6493471641592023e-37,9.865037952676607e-21
0.0005934534970364326,1.6066366256522958e-37,9.764548755370977e-21
0.0005968812602827271,1.5650757500668083e-37,9.665217980665573e-21
0.0006003288221500277,1.5246323308888928e-37,9.567030528927877e-21
0.0006037962969943638,1.4852750998403247e-37,9.469971516860661e-21
0.0006072837998322808,1.4469736985544283e-37,9.374026274315122e-21
0.0006107914463446527,1.4096986511333882e-37,9.279180341150119e-21
0.0006143193528805259,1.3734213375587223e-37,9.185419464136521e-21
0.0006178676364609696,1.3381139679280034e-37,9.0927295939068e-21
0.0006214364147829645,1.303749557491183e-37,9.001096881948318e-21
0.0006250258062233046,1.2703019024613386e-37,8.910507677640459e-21
0.0006286359298425203,1.2377455565751192e-37,8.82094852533472e-21
0.0006322669053888358,1.2060558083789712e-37,8.732406161476931e-21
0.0006359188533021307,1.1752086592183317e-37,8.644867511771687e-21
0.0006395918947179459,1.1451808019071571e-37,8.558319688387524e-21
0.0006432861514714913,1.115949600056549e-37,8.472749987203253e-21
0.0006470017461016951,1.0874930680412668e-37,8.388145885093971e-21
0.0006507388018552649,1.0597898515841491e-37,8.304495037256861e-21
0.0006544974426907739,1.0328192089388011e-37,8.221785274576036e-21
0.0006582777932827796,1.0065609926515388e-37,8.140004601025598e-21
0.00066207997902595,9.809956318844842e-38,8.059141191111046e-21
0.0006659041260392302,9.56104115281834e-38,7.979183387347737e-21
0.0006697503611700225,9.318679743623461e-38,7.900119697776474e-21
0.0006736188119983948,9.082692674213473e-38,7.821938793515456e-21
0.000677509606841313,8.852905639262196e-38,7.744629506348106e-21
0.0006814228747568933,8.629149293898404e-38,7.668180826346408e-21
0.0006853587455486919,8.411259107068426e-38,7.592581899528926e-21
0.0006893173497699996,8.199075219382983e-38,7.517822025553648e-21
0.0006932988187281809,7.992442305305287e-38,7.443890655444432e-21
0.0006973032844890254,7.791209439545583e-38,7.370777389351162e-21
0.0007013308798811293,7.595229967529301e-38,7.29847197434288e-21
0.0007053817385003022,7.404361379811217e-38,7.226964302233498e-21
0.0007094559947139946,7.218465190312077e-38,7.1562444074397e-21
0.0007135537836657632,7.037406818257298e-38,7.086302464870333e-21
0.0007176752412797431,6.861055473703166e-38,7.017128787847364e-21
0.0007218205042651649,6.689284046536707e-38,6.948713826057343e-21
0.000725989710120885,6.521968998841963e-38,6.881048163533428e-21
0.0007301829971399479,6.358990260526862e-38,6.814122516667309e-21
0.0007344005044141736,6.200231128109126e-38,6.747927732250697e-21
0.0007386423718387682,6.045578166562816e-38,6.682454785545975e-21
0.0007429087401169716,5.894921114129643e-38,6.6176947783854374e-21
0.000747199750764715,5.748152790003759e-38,6.553638937299117e-21
0.0007515155461153226,5.60516900479933e-38,6.490278611670263e-21
0.0007558562693242295,5.465868473715482e-38,6.427605271918543e-21
0.0007602220643737307,5.330152732314275e-38,6.365610507710348e-21
0.0007646130760777578,5.197926054830695e-38,6.304286026195847e-21
0.0007690294500866789,5.06909537493637e-38,6.243623650272527e-21
0.0007734713328921379,4.943570208880414e-38,6.183615316874586e-21
0.000777938871831903,4.821262580934766e-38,6.124253075288252e-21
0.0007824322150947628,4.702086951071585e-38,6.065529085492146e-21
0.0007869515117254378,4.585960144804628e-38,6.007435616522752e-21
0.0007914969116295219,4.472801285127403e-38,5.949965044864462e-21
0.0007960685655784634,4.362531726483138e-38,5.89310985286374e-21
0.0008006666252145534,4.2550749907047385e-38,5.83686262716745e-21
0.0008052912430559697,4.150356704862851e-38,5.7812160571844086e-21
0.0008099425725018228,4.0483045409646364e-38,5.726162933570532e-21
0.0008146207678372536,3.948848157445111e-38,5.6716961467365835e-21
0.0008193259842385477,3.851919142396831e-38,5.617808685378656e-21
0.0008240583777782795,3.7574509584842623e-38,5.564493635030938e-21
0.0008288181054304977,3.6653788894908625e-38,5.511744176640239e-21
0.0008336053250759211,3.5756399884495567e-38,5.459553585162395e-21
0.0008384201955071845,3.4881730273072843e-38,5.4079152281797665e-21
0.0008432628764341015,3.4029184480773343e-38,5.35682256453988e-21
0.0008481335284889633,3.319818315433671e-38,5.306269143014747e-21
0.0008530323132318671,3.23881627070328e-38,5.2562486009805775e-21
0.0008579593931560717,3.159857487213984e-38,5.2067546631176886e-21
0.0008629149316933962,3.082888626956099e-38,5.157781140130095e-21
0.000867899093219629,3.0078577985184775e-38,5.109321927484875e-21
0.00087291204305999,2.934714516259478e-38,5.061371004170581e-21
0.0008779539474946102,2.86340966067587e-38,5.013922431474765e-21
0.0008830249737640474,2.793895439933034e-38,4.966970351780207e-21
0.0008881252900748354,2.7261253525212264e-38,4.920508987379534e-21
0.0008932550656050581,2.660054151003918e-38,4.8745326393081135e-21
0.0008984144705099716,2.595637806824821e-38,4.829035686194693e-21
0.0009036036759276358,2.532833476142073e-38,4.7840125831299284e-21
0.0009088228539846002,2.471599466657941e-38,4.739457860552075e-21
0.0009140721778016095,2.4118952054144473e-38,4.695366123149977e-21
0.0009193518214993471,2.3536812075255324e-38,4.6517320487828844e-21
0.0009246619602042108,2.2969190458175852e-38,4.6085503874169304e-21
0.0009300027700541179,2.241571321351042e-38,4.565815960078043e-21
0.0009353744282043577,2.1876016347963467e-38,4.523523657820915e-21
0.0009407771128334547,2.1349745586389709e-38,4.481668440714072e-21
0.0009462110031490889,2.0836556101881337e-38,4.440245336840455e-21
0.0009516762793940357,2.0336112253655051e-38,4.399249441313586e-21
0.0009571731228521456,1.9848087332502946e-38,4.358675915308909e-21
0.0009627017158543579,1.9372163313581582e-38,4.318519985110157e-21
0.0009682622417847444,1.8908030616320096e-38,4.278776941170535e-21
0.0009738548850866023,1.8455387871232978e-38,4.239442137188367e-21
0.0009794798312685595,1.8013941693434608e-38,4.2005109891972665e-21
0.0009851372669107373,1.7583406462651837e-38,4.1619789746702744e-21
0.000990827379670936,1.7163504109544186e-38,4.12384163163803e-21
0.0009965503582908596,1.6753963908142418e-38,4.0860945578206405e-21
0.0010023063926023767,1.6354522274223844e-38,4.048733409773052e-21
0.0010080956735338152,1.596492256944846e-38,4.0117539020437624e-21
0.0010139183931162992,1.5584914911084223e-38,3.9751518063466164e-21
0.0010197747444901165,1.5214255987156792e-38,3.938922950745551e-21
0.0010256649219111248,1.4852708876862423e-38,3.903063218852055e-21
0.0010315891207571966,1.4500042876088662e-38,3.867568549035163e-21
0.001037547537534698,1.41560333278919e-38,3.8324349336438e-21
0.0010435403698850093,1.3820461457785327e-38,3.797658418241274e-21
0.0010495678165910766,1.349311421369596e-38,3.763235100851778e-21
0.001055630077584011,1.3173784110452343e-38,3.7291611312186306e-21
0.0010617273539497163,1.286226907867066e-38,3.695432710074188e-21
0.0010678598479355607,1.2558372317909267e-38,3.6620460884211635e-21
0.001074027762957085,1.2261902153966615e-38,3.628997566825228e-21
0.0010802313036047495,1.1972671900201057e-38,3.5962834947186995e-21
0.001086470675650722,1.1690499722754514e-38,3.563900269715144e-21
0.0010927460860556987,1.1415208509566265e-38,3.531844336934775e-21
0.0010990577429757756,1.11466257430652e-38,3.500112188340384e-21
0.0011054058557693487,1.0884583376434107e-38,3.4687003620837545e-21
0.0011117906350040598,1.0628917713341079e-38,3.437605441862311e-21
0.0011182122924637803,1.0379469291037439e-38,3.40682405628591e-21
0.0011246710411556384,1.0136082766723761e-38,3.3763528782535362e-21
0.001131167095317079,9.898606807089707e-39,3.346188624339867e-21
0.0011377006704229775,9.666893980934461e-39,3.3163280541914098e-21
0.0011442719831927816,9.440800654779434e-39,3.2867679699321907e-21
0.0011508812515977024,9.220186891385838e-39,3.257505215578766e-21
0.0011575286948679437,9.004916351093372e-39,3.2285366764644502e-21
0.0011642145334999738,8.794856195898233e-39,3.1998592786725818e-21
0.0011709389892638408,8.589876996191543e-39,3.1714699884787247e-21
