freq_Hz,h_c
7.61975435e-02,3.14664645e-21
7.66376574e-02,3.17222704e-21
7.70803134e-02,3.19803360e-21
7.75255261e-02,3.22406809e-21
7.79733104e-02,3.25033249e-21
7.84236811e-02,3.27682880e-21
7.88766531e-02,3.30355903e-21
7.93322414e-02,3.33052520e-21
7.97904612e-02,3.35772937e-21
8.02513277e-02,3.38517360e-21
8.07148561e-02,3.41285996e-21
8.11810618e-02,3.44079057e-21
8.16499603e-02,3.46896754e-21
8.21215672e-02,3.49739300e-21
8.25958980e-02,3.52606911e-21
8.30729685e-02,3.55499804e-21
8.35527946e-02,3.58418199e-21
8.40353922e-02,3.61362316e-21
8.45207772e-02,3.64332379e-21
8.50089657e-02,3.67328613e-21
8.54999741e-02,3.70351244e-21
8.59938184e-02,3.73400502e-21
8.64905152e-02,3.76476616e-21
8.69900809e-02,3.79579821e-21
8.74925321e-02,3.82710350e-21
8.79978854e-02,3.85868441e-21
8.85061576e-02,3.89054332e-21
8.90173656e-02,3.92268265e-21
8.95315262e-02,3.95510482e-21
9.00486567e-02,3.98781228e-21
9.05687741e-02,4.02080751e-21
9.10918956e-02,4.05409301e-21
9.16180387e-02,4.08767128e-21
9.21472208e-02,4.12154486e-21
9.26794594e-02,4.15571632e-21
9.32147722e-02,4.19018823e-21
9.37531769e-02,4.22496320e-21
9.42946914e-02,4.26004385e-21
9.48393337e-02,4.29543284e-21
9.53871219e-02,4.33113282e-21
9.59380740e-02,4.36714651e-21
9.64922084e-02,4.40347661e-21
9.70495435e-02,4.44012586e-21
9.76100977e-02,4.47709704e-21
9.81738896e-02,4.51439293e-21
9.87409380e-02,4.55201635e-21
9.93112617e-02,4.58997012e-21
9.98848795e-02,4.62825712e-21
1.00461810e-01,4.66688023e-21
1.01042074e-01,4.70584237e-21
1.01625689e-01,4.74514646e-21
1.02212675e-01,4.78479547e-21
1.02803051e-01,4.82479239e-21
1.03396837e-01,4.86514024e-21
1.03994053e-01,4.90584204e-21
1.04594718e-01,4.94690088e-21
1.05198853e-01,4.98831984e-21
1.05806477e-01,5.03010204e-21
1.06417611e-01,5.07225063e-21
1.07032275e-01,5.11476878e-21
1.07650489e-01,5.15765969e-21
1.08272274e-01,5.20092660e-21
1.08897650e-01,5.24457275e-21
1.09526639e-01,5.28860144e-21
1.10159260e-01,5.33301597e-21
1.10795536e-01,5.37781970e-21
1.11435486e-01,5.42301598e-21
1.12079133e-01,5.46860823e-21
1.12726497e-01,5.51459987e-21
1.13377601e-01,5.56099436e-21
1.14032465e-01,5.60779519e-21
1.14691112e-01,5.65500587e-21
1.15353564e-01,5.70262997e-21
1.16019841e-01,5.75067106e-21
1.16689967e-01,5.79913276e-21
1.17363963e-01,5.84801870e-21
1.18041853e-01,5.89733256e-21
1.18723658e-01,5.94707804e-21
1.19409401e-01,5.99725890e-21
1.20099105e-01,6.04787889e-21
1.20792792e-01,6.09894183e-21
1.21490486e-01,6.15045154e-21
1.22192211e-01,6.20241191e-21
1.22897988e-01,6.25482682e-21
1.23607842e-01,6.30770023e-21
1.24321795e-01,6.36103609e-21
1.25039873e-01,6.41483843e-21
1.25762098e-01,6.46911127e-21
1.26488495e-01,6.52385870e-21
1.27219087e-01,6.57908482e-21
1.27953900e-01,6.63479379e-21
1.28692956e-01,6.69098978e-21
1.29436282e-01,6.74767701e-21
1.30183900e-01,6.80485974e-21
1.30935837e-01,6.86254227e-21
1.31692117e-01,6.92072891e-21
1.32452766e-01,6.97942405e-21
1.33217807e-01,7.03863207e-21
1.33987268e-01,7.09835744e-21
1.34761173e-01,7.15860462e-21
1.35539548e-01,7.21937814e-21
1.36322419e-01,7.28068256e-21
1.37109812e-01,7.34252248e-21
1.37901752e-01,7.40490253e-21
1.38698267e-01,7.46782740e-21
1.39499383e-01,7.53130181e-21
1.40305126e-01,7.59533052e-21
1.41115522e-01,7.65991833e-21
1.41930600e-01,7.72507008e-21
1.42750385e-01,7.79079065e-21
1.43574906e-01,7.85708499e-21
1.44404188e-01,7.92395806e-21
1.45238261e-01,7.99141487e-21
1.46077151e-01,8.05946048e-21
1.46920887e-01,8.12809999e-21
1.47769496e-01,8.19733855e-21
1.48623007e-01,8.26718135e-21
1.49481447e-01,8.33763362e-21
1.50344846e-01,8.40870065e-21
1.51213232e-01,8.48038775e-21
1.52086633e-01,8.55270031e-21
1.52965079e-01,8.62564374e-21
1.53848599e-01,8.69922352e-21
1.54737223e-01,8.77344514e-21
1.55630979e-01,8.84831418e-21
1.56529897e-01,8.92383624e-21
1.57434007e-01,9.00001699e-21
1.58343339e-01,9.07686213e-21
1.59257924e-01,9.15437741e-21
1.60177791e-01,9.23256865e-21
1.61102972e-01,9.31144170e-21
1.62033496e-01,9.39100248e-21
1.62969395e-01,9.47125693e-21
1.63910699e-01,9.55221107e-21
1.64857441e-01,9.63387097e-21
1.65809651e-01,9.71624274e-21
1.66767361e-01,9.79933254e-21
1.67730602e-01,9.88314661e-21
1.68699407e-01,9.96769122e-21
1.69673808e-01,1.00529727e-20
1.70653837e-01,1.01389974e-20
1.71639527e-01,1.02257719e-20
1.72630910e-01,1.03133025e-20
1.73628019e-01,1.04015958e-20
1.74630887e-01,1.04906586e-20
1.75639548e-01,1.05804973e-20
1.76654035e-01,1.06711188e-20
1.77674382e-01,1.07625298e-20
1.78700622e-01,1.08547373e-20
1.79732789e-01,1.09477480e-20
1.80770918e-01,1.10415689e-20
1.81815044e-01,1.11362071e-20
1.82865200e-01,1.12316696e-20
1.83921422e-01,1.13279637e-20
1.84983745e-01,1.14250964e-20
1.86052203e-01,1.15230751e-20
1.87126833e-01,1.16219071e-20
1.88207670e-01,1.17215998e-20
1.89294750e-01,1.18221607e-20
1.90388109e-01,1.19235972e-20
1.91487783e-01,1.20259170e-20
1.92593808e-01,1.21291277e-20
1.93706222e-01,1.22332371e-20
1.94825062e-01,1.23382530e-20
1.95950363e-01,1.24441831e-20
1.97082165e-01,1.25510354e-20
1.98220503e-01,1.26588180e-20
1.99365417e-01,1.27675388e-20
2.00516943e-01,1.28772061e-20
2.01675121e-01,1.29878280e-20
2.02839988e-01,1.30994127e-20
2.04011584e-01,1.32119687e-20
2.05189946e-01,1.33255044e-20
2.06375115e-01,1.34400282e-20
2.07567129e-01,1.35555487e-20
2.08766029e-01,1.36720746e-20
2.09971853e-01,1.37896146e-20
2.11184642e-01,1.39081774e-20
2.12404436e-01,1.40277719e-20
2.13631275e-01,1.41484072e-20
2.14865201e-01,1.42700921e-20
2.16106253e-01,1.43928358e-20
2.17354474e-01,1.45166475e-20
2.18609905e-01,1.46415364e-20
2.19872587e-01,1.47675119e-20
2.21142562e-01,1.48945834e-20
2.22419872e-01,1.50227604e-20
2.23704560e-01,1.51520525e-20
2.24996669e-01,1.52824693e-20
2.26296240e-01,1.54140206e-20
2.27603318e-01,1.55467163e-20
2.28917946e-01,1.56805662e-20
2.30240166e-01,1.58155804e-20
2.31570024e-01,1.59517689e-20
2.32907563e-01,1.60891420e-20
2.34252828e-01,1.62277098e-20
2.35605863e-01,1.63674829e-20
2.36966713e-01,1.65084716e-20
2.38335423e-01,1.66506864e-20
2.39712038e-01,1.67941380e-20
2.41096605e-01,1.69388371e-20
2.42489170e-01,1.70847946e-20
2.43889777e-01,1.72320213e-20
2.45298475e-01,1.73805282e-20
2.46715309e-01,1.75303265e-20
2.48140326e-01,1.76814273e-20
2.49573575e-01,1.78338420e-20
2.51015101e-01,1.79875819e-20
2.52464954e-01,1.81426585e-20
2.53923182e-01,1.82990834e-20
2.55389832e-01,1.84568683e-20
2.56864953e-01,1.86160250e-20
2.58348594e-01,1.87765654e-20
2.59840805e-01,1.89385015e-20
2.61341635e-01,1.91018454e-20
2.62851134e-01,1.92666093e-20
2.64369351e-01,1.94328054e-20
2.65896338e-01,1.96004464e-20
2.67432144e-01,1.97695445e-20
2.68976822e-01,1.99401126e-20
2.70530421e-01,2.01121633e-20
2.72092994e-01,2.02857095e-20
2.73664592e-01,2.04607642e-20
2.75245267e-01,2.06373404e-20
2.76835073e-01,2.08154514e-20
2.78434061e-01,2.09951104e-20
2.80042284e-01,2.11763309e-20
2.81659797e-01,2.13591264e-20
2.83286653e-01,2.15435106e-20
2.84922905e-01,2.17294972e-20
2.86568608e-01,2.19171002e-20
2.88223817e-01,2.21063335e-20
2.89888586e-01,2.22972114e-20
2.91562970e-01,2.24897480e-20
2.93247026e-01,2.26839578e-20
2.94940809e-01,2.28798552e-20
2.96644375e-01,2.30774549e-20
2.98357781e-01,2.32767717e-20
3.00081084e-01,2.34778205e-20
3.01814340e-01,2.36806162e-20
3.03557607e-01,2.38851740e-20
3.05310943e-01,2.40915092e-20
3.07074407e-01,2.42996373e-20
3.08848056e-01,2.45095737e-20
3.10631950e-01,2.47213341e-20
3.12426148e-01,2.49349345e-20
3.14230708e-01,2.51503906e-20
3.16045692e-01,2.53677187e-20
3.17871159e-01,2.55869349e-20
3.19707170e-01,2.58080557e-20
3.21553786e-01,2.60310975e-20
3.23411067e-01,2.62560770e-20
3.25279076e-01,2.64830111e-20
3.27157875e-01,2.67119166e-20
3.29047526e-01,2.69428107e-20
3.30948091e-01,2.71757105e-20
3.32859633e-01,2.74106336e-20
3.34782217e-01,2.76475975e-20
3.36715906e-01,2.78866198e-20
3.38660763e-01,2.81277184e-20
3.40616854e-01,2.83709113e-20
3.42584243e-01,2.86162167e-20
3.44562995e-01,2.88636530e-20
3.46553177e-01,2.91132385e-20
3.48554854e-01,2.93649919e-20
3.50568093e-01,2.96189321e-20
3.52592960e-01,2.98750779e-20
3.54629523e-01,3.01334486e-20
3.56677848e-01,3.03940634e-20
3.58738005e-01,3.06569419e-20
3.60810061e-01,3.09221035e-20
3.62894085e-01,3.11895681e-20
3.64990147e-01,3.14593558e-20
3.67098315e-01,3.17314866e-20
3.69218660e-01,3.20059809e-20
3.71351252e-01,3.22828592e-20
3.73496162e-01,3.25621421e-20
3.75653460e-01,3.28438505e-20
3.77823219e-01,3.31280055e-20
3.80005511e-01,3.34146282e-20
3.82200407e-01,3.37037401e-20
3.84407981e-01,3.39953628e-20
3.86628306e-01,3.42895180e-20
3.88861456e-01,3.45862278e-20
3.91107503e-01,3.48855142e-20
3.93366525e-01,3.51873996e-20
3.95638594e-01,3.54919066e-20
3.97923786e-01,3.57990579e-20
4.00222178e-01,3.61088764e-20
4.02533845e-01,3.64213853e-20
4.04858864e-01,3.67366079e-20
4.07197312e-01,3.70545678e-20
4.09549267e-01,3.73752887e-20
4.11914807e-01,3.76987945e-20
4.14294010e-01,3.80251094e-20
4.16686955e-01,3.83542578e-20
4.19093722e-01,3.86862642e-20
4.21514391e-01,3.90211534e-20
4.23949041e-01,3.93589505e-20
4.26397753e-01,3.96996807e-20
4.28860609e-01,4.00433694e-20
4.31337691e-01,4.03900422e-20
4.33829079e-01,4.07397252e-20
4.36334859e-01,4.10924442e-20
4.38855111e-01,4.14482258e-20
4.41389920e-01,4.18070965e-20
4.43939370e-01,4.21690830e-20
4.46503546e-01,4.25342124e-20
4.49082532e-01,4.29025120e-20
4.51676415e-01,4.32740093e-20
4.54285280e-01,4.36487319e-20
4.56909213e-01,4.40267080e-20
4.59548302e-01,4.44079656e-20
4.62202634e-01,4.47925333e-20
4.64872298e-01,4.51804397e-20
4.67557381e-01,4.55717140e-20
4.70257974e-01,4.59663851e-20
4.72974165e-01,4.63644827e-20
4.75706044e-01,4.67660365e-20
4.78453703e-01,4.71710763e-20
4.81217232e-01,4.75796326e-20
4.83996723e-01,4.79917357e-20
4.86792268e-01,4.84074164e-20
4.89603961e-01,4.88267059e-20
4.92431893e-01,4.92496353e-20
4.95276160e-01,4.96762363e-20
4.98136855e-01,5.01065407e-20
5.01014073e-01,5.05405806e-20
5.03907910e-01,5.09783885e-20
5.06818461e-01,5.14199969e-20
5.09745824e-01,5.18654390e-20
5.12690095e-01,5.23147480e-20
5.15651373e-01,5.27679573e-20
5.18629754e-01,5.32251009e-20
5.21625338e-01,5.36862129e-20
5.24638225e-01,5.41513276e-20
5.27668514e-01,5.46204799e-20
5.30716306e-01,5.50937046e-20
5.33781702e-01,5.55710373e-20
5.36864803e-01,5.60525135e-20
5.39965712e-01,5.65381691e-20
5.43084532e-01,5.70280404e-20
5.46221366e-01,5.75221641e-20
5.49376319e-01,5.80205768e-20
5.52549494e-01,5.85233160e-20
5.55740997e-01,5.90304191e-20
5.58950935e-01,5.95419239e-20
5.62179413e-01,6.00578687e-20
5.65426538e-01,6.05782920e-20
5.68692419e-01,6.11032326e-20
5.71977163e-01,6.16327297e-20
5.75280880e-01,6.21668229e-20
5.78603679e-01,6.27055520e-20
5.81945670e-01,6.32489572e-20
5.85306965e-01,6.37970791e-20
5.88687674e-01,6.43499586e-20
5.92087910e-01,6.49076370e-20
5.95507786e-01,6.54701560e-20
5.98947414e-01,6.60375574e-20
6.02406910e-01,6.66098838e-20
6.05886388e-01,6.71871777e-20
6.09385963e-01,6.77694823e-20
6.12905752e-01,6.83568411e-20
6.16445870e-01,6.89492979e-20
6.20006437e-01,6.95468970e-20
6.23587568e-01,7.01496829e-20
6.27189385e-01,7.07577007e-20
6.30812005e-01,7.13709957e-20
6.34455550e-01,7.19896137e-20
6.38120139e-01,7.26136009e-20
6.41805895e-01,7.32430039e-20
6.45512940e-01,7.38778696e-20
6.49241396e-01,7.45182456e-20
6.52991388e-01,7.51641794e-20
6.56763040e-01,7.58157195e-20
6.60556476e-01,7.64729144e-20
6.64371824e-01,7.71358131e-20
6.68209208e-01,7.78044653e-20
6.72068758e-01,7.84789206e-20
6.75950599e-01,7.91592297e-20
6.79854863e-01,7.98454431e-20
6.83781677e-01,8.05376121e-20
6.87731172e-01,8.12357884e-20
6.91703479e-01,8.19400242e-20
6.95698730e-01,8.26503719e-20
6.99717058e-01,8.33668847e-20
7.03758595e-01,8.40896159e-20
7.07823476e-01,8.48186196e-20
7.11911835e-01,8.55539501e-20
7.16023809e-01,8.62956624e-20
7.20159534e-01,8.70438118e-20
7.24319146e-01,8.77984542e-20
7.28502784e-01,8.85596458e-20
7.32710586e-01,8.93274436e-20
7.36942693e-01,9.01019048e-20
7.41199244e-01,9.08830872e-20
7.45480380e-01,9.16710492e-20
7.49786245e-01,9.24658496e-20
7.54116980e-01,9.32675476e-20
7.58472728e-01,9.40762032e-20
7.62853636e-01,9.48918767e-20
7.67259848e-01,9.57146289e-20
7.71691509e-01,9.65445214e-20
7.76148768e-01,9.73816160e-20
7.80631772e-01,9.82259752e-20
7.85140669e-01,9.90776621e-20
7.89675610e-01,9.99367402e-20
7.94236744e-01,1.00803274e-19
7.98824223e-01,1.01677327e-19
8.03438199e-01,1.02558966e-19
8.08078825e-01,1.03448256e-19
8.12746256e-01,1.04345263e-19
8.17440645e-01,1.05250055e-19
8.22162149e-01,1.06162699e-19
8.26910924e-01,1.07083262e-19
8.31687128e-01,1.08011815e-19
8.36490919e-01,1.08948426e-19
8.41322457e-01,1.09893164e-19
8.46181901e-01,1.10846102e-19
8.51069413e-01,1.11807309e-19
8.55985155e-01,1.12776857e-19
8.60929291e-01,1.13754819e-19
8.65901983e-01,1.14741268e-19
8.70903398e-01,1.15736277e-19
8.75933700e-01,1.16739921e-19
8.80993058e-01,1.17752275e-19
8.86081638e-01,1.18773413e-19
8.91199609e-01,1.19803413e-19
8.96347142e-01,1.20842352e-19
9.01524407e-01,1.21890306e-19
9.06731575e-01,1.22947354e-19
9.11968820e-01,1.24013575e-19
9.17236314e-01,1.25089048e-19
9.22534234e-01,1.26173855e-19
9.27862754e-01,1.27268075e-19
9.33222052e-01,1.28371790e-19
9.38612304e-01,1.29485084e-19
9.44033691e-01,1.30608038e-19
9.49486391e-01,1.31740737e-19
9.54970586e-01,1.32883265e-19
9.60486457e-01,1.34035708e-19
9.66034188e-01,1.35198151e-19
9.71613962e-01,1.36370682e-19
9.77225965e-01,1.37553387e-19
9.82870382e-01,1.38746356e-19
9.88547401e-01,1.39949677e-19
9.94257211e-01,1.41163439e-19
1.00000000e+00,1.42387735e-19
